persona,first_order_coherence,second_order_coherence,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,entropy,perplexity,per_word_perplexity,pos_prop_PROPN,pos_prop_VERB,pos_prop_DET,pos_prop_NOUN,pos_prop_ADP,pos_prop_ADJ,pos_prop_PRON,pos_prop_SCONJ,pos_prop_NUM,pos_prop_AUX,pos_prop_PUNCT,pos_prop_ADV,pos_prop_CCONJ,pos_prop_PART,pos_prop_SYM,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,connectives,connectives_cap,pos_prop_SPACE,file,pos_prop_INTJ,pos_prop_X
create,0.8376445355622665,0.8407613960179415,True,233.0,0.9004267425320057,5.467994310099574,703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006738544474393531,0.0,0.0,0.01849217638691323,31.147955586080627,15.508502747252749,16.32212239822248,18.654343275771847,19.694161433804297,17.85708006279435,70.65469649398221,11.708333333333334,5.913657770800628,6.0,2.999804069319819,26.541666666666668,26.0,6.6519368524429705,1.7582417582417582,1.0,0.99667361260424,637,384,0.6028257456828885,3844,24,14.669593928057093,2349220.0280175232,3341.707009982252,0.07681365576102418,0.13229018492176386,0.05405405405405406,0.22901849217638692,0.13086770981507823,0.1166429587482219,0.032716927453769556,0.02418207681365576,0.002844950213371266,0.03556187766714083,0.07823613086770982,0.021337126600284494,0.021337126600284494,0.025604551920341393,,2.646488011363509,0.35298627009180356,0.5072666443931221,0.05872129418483694,14,2,0.01849217638691323,92,,
explain,0.7749432665961129,0.7935811899326466,True,310.0,0.9115549215406562,4.641940085592012,701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12870776373484652,0.09904565385607428,0.042816610781532115,0.022697962342017024,0.0,0.0,0.012380706732009285,0.011606912561258705,0.015475883415011608,0.0,60.946232114467435,10.146866948083986,10.996428447227288,12.173477331286662,13.159517570308644,12.478346581875993,50.3065073186777,6.206896551724138,5.041335453100159,5.0,2.448491725548308,21.689655172413794,22.0,7.520562379355922,1.4642289348171702,1.0,0.7226135560619036,629,269,0.4276629570747218,3254,29,17.878433452521172,58144011.765040554,82944.38197580678,0.10271041369472182,0.12553495007132667,0.05135520684736091,0.1840228245363766,0.10984308131241084,0.05563480741797432,0.08701854493580599,0.0456490727532097,0.007132667617689016,0.05991440798858773,0.08701854493580599,0.02282453637660485,0.028530670470756064,0.03281027104136947,,3.0338995035072243,0.7765733799043903,0.45866215769597946,0.0878134585267148,33,6,,92,,
human,0.7316706127697422,0.6915623269975185,True,384.0,0.868675995694295,4.443487621097955,929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013379282383944861,0.013379282383944861,0.0,0.0,0.0,0.0,0.028988445165213865,0.008919521589296575,0.0,0.002152852529601722,58.53685634328359,11.336361940298506,12.972196644984237,14.776368159203981,14.477462686567165,12.165920398009952,49.00559701492537,6.0,4.956467661691542,4.0,2.6333765586600983,25.125,22.0,17.24048650705658,1.4514925373134329,1.0,0.8324185593224764,804,420,0.5223880597014925,4128,32,25.757842485701996,153634537469.60358,165376251.3128133,0.11948331539289558,0.08503767491926803,0.0861141011840689,0.1689989235737352,0.10226049515608181,0.0861141011840689,0.05705059203444564,0.017222820236813777,0.012917115177610334,0.04413347685683531,0.12271259418729817,0.04628632938643703,0.02583423035522067,0.02583423035522067,,2.838109163678899,1.1126077811722748,0.4427533821528757,0.10078772924484937,20,5,,86,,
continue,0.8324290528530027,0.842281174659729,True,352.0,0.9126539753639418,5.433370660694289,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013434682694007424,0.0,0.0,0.0,0.0,0.0,0.031111896765069823,0.011490189146190561,0.011136644864769313,0.0011198208286674132,39.0489273927393,12.592065063649223,14.790194502661404,16.35860443187176,15.930248114097118,17.293712871287124,59.955917020273446,7.833333333333333,5.889851485148514,5.0,3.0856576521481074,19.238095238095237,18.5,6.062411604891256,1.7524752475247525,1.0,1.0509867178373298,808,401,0.4962871287128713,4852,42,21.685774851814582,2618257486.1033854,2931979.267752951,0.060470324748040316,0.12206047032474804,0.060470324748040316,0.22284434490481522,0.11310190369540873,0.10414333706606943,0.04703247480403135,0.01791713325867861,0.004479283314669653,0.04927211646136618,0.0851063829787234,0.043673012318029114,0.040313549832026875,0.029115341545352745,,2.5900998305869782,0.3742022307932978,0.47330513660446105,0.07815257183263366,25,7,,86,,
create,0.8001908864136096,0.7860286487982824,True,246.0,0.8785607196401799,5.097451274362818,667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031265758951084216,0.015128593040847202,0.0,0.0,0.0,0.0,0.00680786686838124,0.018910741301059002,0.0264750378214826,0.019490254872563718,47.524922006745356,11.891902553601543,14.191785591663535,15.554059262828236,15.513046253914716,15.702596964586846,58.27806552637918,7.857142857142857,5.5952782462057336,5.0,2.943213756423804,21.178571428571427,20.5,7.334135314836135,1.6290050590219225,1.0,0.9598878456345841,593,336,0.5666104553119731,3400,28,15.981733220896185,8725263.453986296,13081.354503727582,0.06296851574212893,0.11694152923538231,0.08545727136431784,0.22638680659670166,0.11394302848575712,0.095952023988006,0.037481259370314844,0.020989505247376312,0.008995502248875561,0.022488755622188907,0.10044977511244378,0.04047976011994003,0.0239880059970015,0.0239880059970015,,2.5867662055176273,0.5127709356305717,0.4868348691089036,0.05465889775520801,19,4,0.019490254872563718,86,,
explain,0.8322553305790342,0.8399190711123603,True,276.0,0.8933333333333333,5.088,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11623740201567749,0.09876819708846585,0.04434490481522956,0.04434490481522956,0.02463605823068309,0.02463605823068309,0.02956326987681971,0.017245240761478164,0.017469204927211646,0.014666666666666666,48.30290812283309,12.095106983655274,13.968273953766033,15.392352649826648,15.85613174839029,15.4258543833581,55.568548786527984,7.433333333333334,5.534918276374443,5.0,2.881366436538831,22.433333333333334,22.0,6.296471675117387,1.6047548291233285,1.0,0.9209988638439198,673,320,0.475482912332838,3816,30,18.03276957677887,67847261.12269378,90463.01483025837,0.09066666666666667,0.112,0.068,0.20933333333333334,0.112,0.11066666666666666,0.052,0.02,0.005333333333333333,0.024,0.08533333333333333,0.034666666666666665,0.028,0.03333333333333333,,2.8251548928031633,0.5817251823134395,0.47775826890106515,0.04617428054187585,18,7,0.014666666666666666,86,,
human,0.7781201130465457,0.7797501418325636,True,219.0,0.8597122302158273,4.598920863309353,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005948446794448116,0.008261731658955718,0.0,0.025179856115107913,51.222074742268035,12.139252577319589,13.74005525859948,15.390721649484536,14.711144329896904,12.961319587628864,53.115979381443296,7.0,5.098969072164948,5.0,2.803991810117928,24.25,20.0,11.682786482684685,1.5484536082474227,1.0,0.8688318264734357,485,266,0.5484536082474227,2557,20,14.606156590579682,2204820.352113719,3965.504230420358,0.07913669064748201,0.11330935251798561,0.07733812949640288,0.19784172661870503,0.1079136690647482,0.08812949640287769,0.06654676258992806,0.014388489208633094,0.00539568345323741,0.03597122302158273,0.10431654676258993,0.025179856115107913,0.017985611510791366,0.03597122302158273,,2.9373067664919477,0.6321790021194871,0.45890519059737694,0.05559311148200324,13,4,0.023381294964028777,51,,0.007194244604316547
continue,0.8516833335161209,0.8502036835017958,True,244.0,0.9128113879003559,5.213523131672598,562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006126021003500583,0.01750291715285881,0.0,0.012455516014234875,39.720701754386,13.787825118351439,15.086291978052373,16.94491785018101,17.162121971595653,15.918596491228065,61.27067669172932,9.0,5.6003898635477585,5.0,3.002623908406754,24.428571428571427,25.0,6.87002757720554,1.6822612085769981,1.0,0.9644849113623877,513,272,0.530214424951267,2930,21,13.208667456154634,545068.8828202431,969.8734569755215,0.05338078291814947,0.10854092526690391,0.0711743772241993,0.23665480427046262,0.11387900355871886,0.09074733096085409,0.051601423487544484,0.019572953736654804,0.0017793594306049821,0.042704626334519574,0.0711743772241993,0.051601423487544484,0.03914590747330961,0.03558718861209965,,2.7210095056200934,0.398231752345529,0.47725923515620583,0.06272695753711983,18,3,0.012455516014234875,51,,
create,0.8042735302889789,0.7941270035046798,True,236.0,0.8723404255319149,5.12613981762918,658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006880733944954129,0.004077471967380225,0.0,0.022796352583586626,45.37843696397945,12.102569835824557,13.979021773911551,15.25824552805685,15.58453932859593,15.990806174957115,57.18506493506494,7.571428571428571,5.648370497427101,5.0,3.126524589190686,20.821428571428573,21.0,6.7615170076616655,1.6586620926243567,1.0,0.9686985809358417,583,335,0.5746140651801029,3373,28,15.361177373218197,4691098.680480476,7129.32930164206,0.05623100303951368,0.1337386018237082,0.07446808510638298,0.23708206686930092,0.10030395136778116,0.07446808510638298,0.05623100303951368,0.013677811550151976,0.001519756838905775,0.037993920972644375,0.10486322188449848,0.03343465045592705,0.025835866261398176,0.028875379939209727,,2.6510451809739837,0.2872876573921918,0.4717140204087649,0.05912182751341282,19,4,0.02127659574468085,51,,
explain,0.8493860537807146,0.8435599596604056,True,240.0,0.9261006289308176,5.581761006289308,636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08527131782945736,0.08042635658914729,0.04505813953488372,0.04505813953488372,0.04505813953488372,0.04505813953488372,0.0377906976744186,0.01937984496124031,0.018410852713178296,0.0015723270440251573,33.63251724137933,14.33179310344828,15.6451,17.55586206896552,18.454362068965516,18.234551724137933,64.23448275862069,9.52,6.005172413793104,5.0,3.0617170308782677,23.2,24.0,8.726969691708572,1.7689655172413794,1.0,0.983520575762841,580,278,0.4793103448275862,3550,25,13.577879729845742,788493.7270820661,1239.770011135324,0.08962264150943396,0.12264150943396226,0.07075471698113207,0.24528301886792453,0.11635220125786164,0.10377358490566038,0.031446540880503145,0.02358490566037736,0.0031446540880503146,0.03459119496855346,0.06761006289308176,0.026729559748427674,0.029874213836477988,0.03459119496855346,,2.6966894146338394,0.6444321726400308,0.4868195253254319,0.06504975457701144,17,4,,51,,
human,0.8009832473028273,0.8005709946155548,True,241.0,0.832,4.3328,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014930015552099534,0.014930015552099534,0.0,0.0272,54.066064146134266,11.759511469838575,13.747043046817236,15.409515717926935,13.733259133389979,11.701383177570094,51.98173322005097,6.7272727272727275,4.884112149532711,4.0,2.609406045953011,24.318181818181817,23.5,11.986304167811936,1.514018691588785,1.0,0.8334646299455369,535,277,0.5177570093457944,2708,22,18.930832220654896,166554346.68710268,266486.95469936426,0.128,0.128,0.0848,0.152,0.0912,0.048,0.0496,0.0208,0.0048,0.0464,0.1392,0.0256,0.024,0.032,,2.9934851160624305,0.9340590793113057,0.4526608704033603,0.05095535307733775,13,2,0.0256,3,,
continue,0.8145743743939833,0.7899564901987711,True,241.0,0.878682842287695,5.124783362218371,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08294663573085846,0.0777262180974478,0.0388631090487239,0.023781902552204175,0.023781902552204175,0.0,0.010150812064965197,0.018271461716937356,0.03451276102088167,0.01559792027729636,39.421334127456845,13.280262060750449,15.159528703192944,16.871300944439717,16.270378626733603,16.064970645792563,58.812303241725516,8.130434782608695,5.645792563600783,5.0,2.9836109585992383,22.217391304347824,23.0,6.794860728899584,1.7123287671232876,1.0,0.9779489787426154,511,286,0.5596868884540117,2957,23,14.134419778399037,1375626.4404674533,2384.1012833058116,0.060658578856152515,0.14558058925476602,0.058925476603119586,0.18717504332755633,0.1195840554592721,0.08145580589254767,0.058925476603119586,0.019064124783362217,0.0017331022530329288,0.03466204506065858,0.10398613518197573,0.038128249566724434,0.036395147313691506,0.038128249566724434,,2.7508367682568293,0.4022961520272412,0.4696919347940941,0.07643127632986997,19,4,0.01559792027729636,3,,
create,0.8015170622434791,0.7884612567722797,True,248.0,0.8941548183254344,5.064770932069511,633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01867164577220592,0.013336889837289943,0.0,0.0,0.0,0.0,0.008802347292611363,0.00480128034142438,0.010402774073086157,0.017377567140600316,46.87578683362628,12.610907293497366,14.554592549557764,16.23201523140012,16.341583186877564,15.306994727592262,58.15473052138255,8.166666666666666,5.502636203866432,5.0,2.772018750616302,23.708333333333332,25.5,9.693121129038996,1.6063268892794376,1.0,0.9009048597127887,569,344,0.6045694200351494,3206,24,14.932617340092687,3055999.72747858,4827.803676901391,0.05687203791469194,0.11216429699842022,0.08372827804107424,0.22432859399684044,0.12006319115323855,0.10584518167456557,0.03475513428120063,0.026856240126382307,0.001579778830963665,0.0315955766192733,0.08846761453396525,0.04897314375987362,0.018957345971563982,0.02843601895734597,,2.8535771597251363,0.5687762041001215,0.46277155282079735,0.06239654489537621,21,4,0.017377567140600316,3,,
explain,0.8009553384780884,0.8068761825561523,True,259.0,0.9239130434782609,5.265527950310559,644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14731020613373555,0.0955253896430367,0.0759175465057818,0.0628456510809452,0.03619909502262444,0.03619909502262444,0.007541478129713424,0.020110608345902465,0.021116138763197588,0.0015527950310559005,37.54468057366364,13.660000000000004,15.350803472480045,17.14471968709257,16.51567926988266,16.102644067796614,59.64146023468057,8.384615384615385,5.647457627118644,5.0,2.951205208115479,22.692307692307693,22.5,7.0261556989099985,1.728813559322034,1.0,0.9799776627439841,590,278,0.4711864406779661,3391,26,15.379613159988448,4778384.898312191,7419.852326571724,0.11956521739130435,0.14906832298136646,0.07763975155279502,0.1956521739130435,0.11801242236024845,0.062111801242236024,0.04503105590062112,0.027950310559006212,,0.031055900621118012,0.07608695652173914,0.029503105590062112,0.034161490683229816,0.034161490683229816,,2.7904095767735915,0.5352460171914166,0.4841363237835612,0.08297887324998483,21,2,,3,,
human,0.830782369427059,0.8093413439663973,True,275.0,0.8281036834924966,4.42019099590723,733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006779661016949152,0.0,0.0,0.0,0.0,0.0,0.01773142112125163,0.011734028683181226,0.006258148631029987,0.03274215552523874,55.21457805907174,12.09993670886076,12.954912879858846,15.027004219409282,15.055638185654011,12.187531645569624,51.96624472573839,6.75,4.950949367088608,4.0,2.665259216969119,26.333333333333332,24.5,8.244526804021092,1.4762658227848102,1.0,0.8109651884841813,632,327,0.5174050632911392,3240,24,19.823486472798116,406659373.48042315,554787.6855121735,0.07639836289222374,0.12414733969986358,0.06684856753069578,0.20327421555252387,0.09959072305593451,0.06275579809004093,0.036834924965893585,0.01227830832196453,0.021828103683492497,0.047748976807639835,0.12551159618008187,0.020463847203274217,0.036834924965893585,0.03547066848567531,0.001364256480218281,3.1107851745132926,0.48344784348624437,0.4597255389069425,0.050278016090051315,13,1,0.0286493860845839,45,,
continue,0.8324919547353472,0.8299640224260443,True,311.0,0.8912037037037037,5.427083333333333,864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009557066715677265,0.0,0.0,0.0,0.0,0.0,0.015438338540709428,0.030876677081418856,0.0,0.005787037037037037,33.55555284640951,13.885696792371046,15.543283084950321,17.387097240283197,17.36968429417714,17.91843953185956,61.283087704089,8.527777777777779,5.970091027308192,6.0,3.1292720279234176,21.36111111111111,21.5,5.061580658789515,1.7919375812743823,1.0,1.0677382808609965,769,417,0.5422626788036411,4689,36,19.939307882751443,456595247.13446397,528466.7212204444,0.024305555555555556,0.13425925925925927,0.06481481481481481,0.2743055555555556,0.11921296296296297,0.09490740740740741,0.034722222222222224,0.009259259259259259,0.005787037037037037,0.046296296296296294,0.10416666666666667,0.032407407407407406,0.03009259259259259,0.02546296296296296,,2.6713719302507304,0.46231999054192485,0.47693607006141814,0.05681305778353297,14,3,,45,,
create,0.822186681357297,0.8079434945469811,True,250.0,0.881619937694704,4.917445482866044,642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005674142123750338,0.004323155903809781,0.019454201567144017,0.017133956386292833,41.36907083365173,13.635062275540616,14.800330179935766,16.644334071979827,16.38515396958814,14.769982425307553,58.48253992511653,8.347826086956522,5.402460456942004,5.0,2.9905641165598387,24.73913043478261,22.0,8.146577789393467,1.6590509666080844,1.0,0.9240545327393934,569,321,0.5641476274165202,3157,23,15.598437634312555,5947238.988706806,9263.612131942065,0.05763239875389408,0.11526479750778816,0.08566978193146417,0.2118380062305296,0.102803738317757,0.09813084112149532,0.04672897196261682,0.021806853582554516,0.003115264797507788,0.045171339563862926,0.09968847352024922,0.03582554517133956,0.020249221183800622,0.03894080996884735,,2.858082966835114,0.5197216994804921,0.4678997298473398,0.06451653783134635,14,4,0.017133956386292833,45,,
explain,0.8325689486094884,0.8426530518952537,True,316.0,0.8766968325791855,5.099547511312217,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1397338403041825,0.10551330798479087,0.0817490494296578,0.034220532319391636,0.014448669201520912,0.0,0.02167300380228137,0.04106463878326996,0.011406844106463879,0.006787330316742082,41.92105956471937,12.767182130584192,14.354480876982898,15.78717067583047,15.99933705612829,16.09881443298969,58.66895761741123,8.0,5.658505154639175,5.0,2.900076400073296,21.555555555555557,20.5,6.1166641437072204,1.690721649484536,1.0,0.9523256908694958,776,344,0.44329896907216493,4508,36,20.975770915853623,1287246033.9413579,1456160.6718793642,0.07918552036199095,0.12330316742081449,0.0667420814479638,0.2420814479638009,0.12782805429864252,0.08597285067873303,0.024886877828054297,0.019230769230769232,0.013574660633484163,0.026018099547511313,0.10972850678733032,0.026018099547511313,0.02828054298642534,0.026018099547511313,0.0011312217194570137,2.785542967635934,0.44701678485228097,0.4787823248171349,0.06361661444707553,23,2,,45,,
human,0.8124752017584714,0.7809075295925141,False,167.0,0.6462333825701625,3.7525849335302808,1354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.10706113108859104,0.04821837201699902,0.010134030728996404,0.0,0.0,0.06145799280810722,0.03236351748937561,0.018796992481203006,0.0051698670605613,15.44529639175262,29.178147193585342,16.728156217252725,32.215693012600234,38.80792096219931,13.583780068728522,94.28493699885453,15.666666666666666,5.0664375715922105,5.0,2.189254875108757,72.75,41.5,73.39292086661582,1.3894616265750286,1.0,0.6866281700786669,873,491,0.5624284077892325,5081,12,15.5140512874409,5465965.247122596,4036.901955038845,0.37740029542097486,0.03840472673559823,0.022156573116691284,0.08714918759231906,0.0206794682422452,0.03323485967503693,0.024372230428360415,0.0014771048744460858,0.007385524372230428,0.012555391432791729,0.3397341211225997,0.007385524372230428,0.014771048744460856,0.0066469719350073855,0.003692762186115214,5.813807392536501,4.520865816731472,0.39426206674748876,0.12214606324351188,1,1,,79,0.0029542097488921715,
