persona,pos_prop_ADJ,pos_prop_NOUN,pos_prop_ADP,pos_prop_DET,pos_prop_PUNCT,pos_prop_ADV,pos_prop_NUM,pos_prop_VERB,pos_prop_PRON,pos_prop_CCONJ,pos_prop_SCONJ,pos_prop_AUX,pos_prop_PART,pos_prop_PROPN,pos_prop_X,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,entropy,perplexity,per_word_perplexity,first_order_coherence,second_order_coherence,connectives,connectives_cap,pos_prop_SPACE,file,pos_prop_INTJ
human,0.06513872135102533,0.19662243667068757,0.09047044632086852,0.13027744270205066,0.13872135102533173,0.11459589867310012,0.010856453558504222,0.08202653799758745,0.04101326899879373,0.027744270205066344,0.015681544028950542,0.045838359469240045,0.012062726176115802,0.019300361881785282,0.009650180940892641,3.606931570871258,1.0929533187064906,0.40737085253437133,0.0995258098381939,6.703081232492997,6.0,4.161490323248165,18.789473684210527,18.5,7.574742985866851,2.2787114845938374,2.0,1.5419150369539274,714,428,0.5994397759103641,4901,38,True,358.0,0.8528347406513872,5.911942098914355,829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009949380345610053,0.008902077151335312,0.0,0.03618817852834741,27.697518796992455,18.626690255049393,17.395924223388068,20.79310039805396,19.536249447147277,22.0387675070028,58.56538404835619,7.473684210526316,13.260014355378203,573787.4757173277,692.1441202862819,0.6446868825603176,0.6597679884483417,26,6,,53,
continue,0.09159482758620689,0.19935344827586207,0.057112068965517244,0.13793103448275862,0.10775862068965517,0.09267241379310345,,0.10021551724137931,0.04633620689655173,0.04310344827586207,0.023706896551724137,0.07327586206896551,0.021551724137931036,0.004310344827586207,0.0010775862068965517,2.8523215860800177,0.5615228340919319,0.43366031419524864,0.06576833415920531,6.544685990338165,6.0,3.9307635025516525,15.333333333333334,15.0,4.710115198717032,2.241545893719807,2.0,1.5258207664004284,828,417,0.5036231884057971,5519,54,True,435.0,0.8922413793103449,5.947198275862069,928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019533711405166982,0.019533711405166982,0.010396975425330813,0.0,0.0,0.0,0.008506616257088847,0.005040957781978576,0.0,0.004310344827586207,34.912307420650706,16.840241545893722,15.926822866024079,19.225120772946863,17.06213768115942,20.752318840579708,55.067632850241544,6.092592592592593,14.012334665839397,1217529.8679552346,1311.9933921931408,0.7198579952401934,0.7232348781365615,26,7,,53,
create,0.09565217391304348,0.22826086956521738,0.08369565217391305,0.13369565217391305,0.10434782608695652,0.09347826086956522,,0.09239130434782608,0.02282608695652174,0.043478260869565216,0.021739130434782608,0.05652173913043478,0.015217391304347827,0.007608695652173913,0.0010869565217391304,3.055750195281014,0.7188944187825562,0.461049408113673,0.06903784475102104,6.856796116504855,6.0,3.9164672791589594,16.816326530612244,16.0,5.659283395133962,2.3555825242718447,2.0,1.5496688968265724,824,408,0.49514563106796117,5746,49,True,378.0,0.8956521739130435,6.245652173913044,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026463878326996197,0.026463878326996197,0.0,0.0,0.0,0.0,0.009125475285171103,0.007300380228136882,0.012319391634980989,0.011956521739130435,25.99909090909091,18.76424113334654,17.334982232371207,21.43526847632257,19.27367297404399,22.757766990291262,60.38428769566079,7.326530612244898,12.373031244961634,236341.06820453148,256.89246543970813,0.7124412916600704,0.6890869559125697,36,7,,53,
explain,0.07981755986316989,0.22805017103762829,0.10718358038768529,0.13112884834663627,0.09464082098061574,0.07753705815279362,0.009122006841505131,0.09578107183580388,0.02508551881413911,0.03420752565564424,0.020524515393386546,0.043329532497149374,0.01710376282782212,0.01710376282782212,0.0034207525655644243,2.9802146994514715,0.7849849733379047,0.4785427428595378,0.08009212093322289,6.760705289672544,6.0,4.041431213468343,18.045454545454547,18.0,6.349497279507988,2.297229219143577,2.0,1.518920928241334,794,399,0.5025188916876574,5451,44,True,362.0,0.8802736602052451,6.215507411630559,877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11446945337620579,0.10482315112540193,0.08842443729903537,0.02990353697749196,0.02990353697749196,0.02990353697749196,0.006752411575562701,0.01864951768488746,0.012540192926045015,0.03876852907639681,26.584276618323287,18.55503205862148,17.488655466023946,21.223219601557133,19.435649187084955,22.31264483627204,62.37794824822533,8.0,11.985171137277788,160359.12933116656,182.84963435708843,0.6767829857593359,0.7054871051084428,30,6,0.01596351197263398,53,
human,0.07629427792915532,0.24250681198910082,0.12806539509536785,0.1566757493188011,0.10354223433242507,0.05040871934604905,0.06130790190735695,0.05449591280653951,0.014986376021798364,0.0340599455040872,0.0013623978201634877,0.01634877384196185,0.0027247956403269754,0.055858310626702996,0.0013623978201634877,3.134166178707883,0.7164850103847851,0.4441772380894566,0.09016991271462292,6.157894736842105,5.0,3.7437036381231,20.838709677419356,22.0,7.331314955738086,2.109907120743034,2.0,1.426852494446797,646,318,0.49226006191950467,4134,31,True,301.0,0.8365122615803815,5.632152588555858,734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023423053215533184,0.009862338196013972,0.0,0.025885558583106268,32.39167067886376,17.434000798961353,17.383296563728848,20.285948267252575,17.993039049235996,18.987987616099073,60.9315889343853,8.35483870967742,11.873443699374638,143407.2407681488,195.37771221818636,0.6186105752984683,0.5893106830531153,14,3,,47,
continue,0.10135970333745364,0.2311495673671199,0.10754017305315204,0.1508034610630408,0.09023485784919653,0.07787391841779975,0.007416563658838072,0.0815822002472188,0.024721878862793572,0.034610630407911,0.014833127317676144,0.037082818294190356,0.003708281829419036,0.014833127317676144,0.006180469715698393,3.002091948011341,0.708024427845888,0.4474122265353626,0.07130216481987255,6.561141304347826,6.0,3.8805620393059876,16.355555555555554,16.0,4.077883740675933,2.224184782608696,2.0,1.3722846265589987,736,365,0.49592391304347827,4902,45,True,338.0,0.8875154511742892,6.059332509270704,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0947799750579013,0.0773205059682879,0.0773205059682879,0.0773205059682879,0.05594156422590415,0.028861571352218066,0.006413682522715126,0.02351683591662213,0.010689470871191877,0.030902348578491966,30.663030586766553,17.03404710144928,16.99224021665606,20.944396135265702,17.65075332125604,20.96972826086957,60.105555555555554,7.155555555555556,11.952639221454142,155226.28297423924,191.87426820054293,0.7074037106199698,0.6960376390191012,27,5,0.016069221260815822,47,
create,0.10877626699629171,0.23980222496909764,0.1100123609394314,0.11866501854140915,0.09517923362175525,0.06798516687268233,0.011124845488257108,0.09765142150803462,0.030902348578491966,0.04573547589616811,0.012360939431396786,0.030902348578491966,0.013597033374536464,0.0173053152039555,,2.7503697576467503,0.9128111425732431,0.45403179654197623,0.09514971069032108,6.441095890410959,5.0,3.6354357812471605,15.208333333333334,14.5,6.307926010627863,2.223287671232877,2.0,1.364221946746565,730,398,0.5452054794520548,4781,48,True,338.0,0.892459826946848,5.909765142150803,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011788175553137468,0.02085600290170475,0.0,0.00865265760197775,31.42842046718576,16.57604452054795,16.450337484745926,20.384703196347033,16.511728310502285,20.12734246575342,57.400114155251146,6.416666666666667,10.979305733017256,58647.82288998352,72.49421865263723,0.5946246082795427,0.5911643038625303,29,9,,47,
explain,0.06630824372759857,0.23297491039426524,0.12903225806451613,0.16666666666666666,0.08243727598566308,0.06272401433691756,0.04659498207885305,0.053763440860215055,0.016129032258064516,0.03225806451612903,0.007168458781362007,0.021505376344086023,,0.06272401433691756,0.0017921146953405018,2.953865124622063,1.155738250865381,0.4589068361971384,0.11716488548241365,6.037109375,5.0,3.721321306913327,18.285714285714285,18.0,6.363159271805739,2.072265625,2.0,1.430913014282615,512,262,0.51171875,3137,28,True,235.0,0.8530465949820788,5.621863799283154,558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005783530707793996,0.019829248141007987,0.0,0.035842293906810034,35.622482181592815,15.994162946428574,16.52667757954773,19.345535714285717,16.14764229910714,18.079453124999997,56.957589285714285,7.071428571428571,8.45474687896172,4697.31749474448,8.418131711011613,0.5603188996513685,0.528324854058715,18,2,0.017921146953405017,47,
human,0.0546218487394958,0.1876750700280112,0.11204481792717087,0.10784313725490197,0.15406162464985995,0.0784313725490196,0.01680672268907563,0.07142857142857142,0.06442577030812324,0.0196078431372549,0.014005602240896359,0.03361344537815126,0.0056022408963585435,0.07703081232492998,0.0028011204481792717,3.0441356324872304,1.4027283152947803,0.42426987543577754,0.10800054116319373,6.232172470978441,5.0,4.279515760889294,16.75,15.5,10.755812382149477,2.195688225538972,2.0,1.8487182550023071,603,367,0.6086235489220564,3869,36,True,301.0,0.8333333333333334,5.418767507002801,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00785683107813182,0.0,0.0,0.03221288515406162,33.96060834835126,16.851621061359875,15.359359093739592,17.645273631840794,16.298532338308455,19.07800995024876,50.58084577114428,5.666666666666667,10.086205765815894,24009.52164394554,33.626781013929325,0.5782507513250623,0.526708028772298,18,3,,90,
continue,0.07730263157894737,0.21052631578947367,0.08717105263157894,0.12828947368421054,0.10361842105263158,0.08881578947368421,,0.07894736842105263,0.046052631578947366,0.03453947368421053,0.027960526315789474,0.06414473684210527,0.024671052631578948,0.011513157894736841,0.001644736842105263,2.8639122104718235,1.0701408447459788,0.452614753733206,0.13355087255866532,6.198165137614679,5.0,3.9016811632083765,17.03125,19.0,6.984287611310118,2.1192660550458715,2.0,1.4202000805042414,545,295,0.5412844036697247,3441,32,True,292.0,0.881578947368421,5.659539473684211,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006772009029345372,0.0,0.0,0.024671052631578948,37.424240654205605,16.059526949541283,16.101248711277556,18.922591743119266,16.27898279816514,18.90722935779817,52.62758027522936,6.0625,8.16021210258026,3498.9286568611287,5.7548168698373825,0.7074969516646478,0.7055389126141866,29,7,0.014802631578947368,90,
create,0.07266982622432859,0.1911532385466035,0.08214849921011058,0.12322274881516587,0.11532385466034756,0.10900473933649289,0.00315955766192733,0.0995260663507109,0.053712480252764615,0.03475513428120063,0.017377567140600316,0.04265402843601896,0.014218009478672985,0.022116903633491312,,2.735609517263538,0.9250059306027913,0.44546733097593,0.07849653113983711,5.914285714285715,5.0,3.5096514159136216,16.470588235294116,16.5,7.76203162503844,2.05,2.0,1.4358919577341862,560,340,0.6071428571428571,3387,34,True,287.0,0.8641390205371248,5.350710900473934,633.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076297049847405905,0.009155645981688708,0.0,0.03317535545023697,41.4879378717779,15.023529411764702,14.967197298428442,17.016806722689076,14.661579831932777,17.178857142857144,48.79201680672269,5.323529411764706,7.434057248543505,1692.6612077357427,2.674030343974317,0.5465945000901367,0.5000046330969781,27,5,0.018957345971563982,90,
explain,0.05223880597014925,0.208955223880597,0.09328358208955224,0.1181592039800995,0.10323383084577115,0.0945273631840796,0.004975124378109453,0.11318407960199005,0.0472636815920398,0.03482587064676617,0.03482587064676617,0.0472636815920398,0.017412935323383085,0.011194029850746268,0.0012437810945273632,3.243992726042497,0.8187968153069257,0.46372016002050326,0.07000300730697517,6.668515950069348,5.0,4.5550684017187315,18.025,19.0,5.520360042605916,2.3855755894590844,2.0,1.9765651941926237,721,354,0.4909847434119279,4891,40,True,371.0,0.8768656716417911,6.083333333333333,804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03437779767233662,0.02649955237242614,0.010026857654431513,0.0,0.0,0.0,0.01396598030438675,0.01289167412712623,0.0,0.0472636815920398,21.66442731277533,19.589541955617197,17.382373334571255,21.024147018030515,18.99121012482663,21.768710124826622,57.553432732316224,7.125,11.147327946295267,69378.19793143225,86.29129095949285,0.7242138378131084,0.7401943316585139,34,7,0.017412935323383085,90,
human,0.044270833333333336,0.20703125,0.09895833333333333,0.13671875,0.14973958333333334,0.061197916666666664,0.006510416666666667,0.08854166666666667,0.07161458333333333,0.02734375,0.0234375,0.036458333333333336,0.014322916666666666,0.02734375,0.006510416666666667,3.025489108521357,1.1833520312326138,0.40706537011372834,0.12156575766445839,5.814417177914111,5.0,3.6319442642813264,17.62162162162162,16.0,11.708974039001836,1.9677914110429449,1.0,1.3340305294194592,652,360,0.5521472392638037,3907,37,True,360.0,0.8463541666666666,5.087239583333333,768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011553273427471117,0.0,0.0,0.0,0.0,0.0,0.01069747539580659,0.0,0.0,0.024739583333333332,40.90454217736121,14.502371082739185,14.896862640687804,16.680550489139446,14.766715718786273,16.709018404907976,47.222848615486654,5.216216216216216,13.33538329449626,618704.6482964427,805.6050108026598,0.5653398742692338,0.5607803438391005,26,3,,84,
continue,0.05574912891986063,0.22415795586527293,0.10801393728222997,0.12195121951219512,0.11149825783972125,0.07665505226480836,0.004645760743321719,0.09523809523809523,0.06039488966318235,0.04645760743321719,0.016260162601626018,0.0429732868757259,0.013937282229965157,0.018583042973286876,0.003484320557491289,2.9259762824295676,0.7981028460706383,0.4544579116571138,0.10699701495421592,6.257516339869281,5.0,3.962944254561965,16.27659574468085,16.0,5.507063656175892,2.0718954248366015,2.0,1.327952747227083,765,370,0.48366013071895425,4883,47,True,413.0,0.883855981416957,5.671312427409989,861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04336283185840708,0.03646017699115044,0.02088495575221239,0.02088495575221239,0.02088495575221239,0.0,0.008495575221238939,0.019469026548672566,0.024778761061946902,0.010452961672473868,40.03439996409659,15.20623835349743,15.319077204872826,17.70018078153247,16.181199833124737,19.17563398692811,49.47921012376581,5.404255319148936,13.445699210461193,690864.6516858459,802.397969437684,0.6915860013104975,0.6828831349809964,25,4,,84,
create,0.061764705882352944,0.21176470588235294,0.1,0.11323529411764706,0.12058823529411765,0.08088235294117647,0.0029411764705882353,0.09852941176470588,0.058823529411764705,0.03529411764705882,0.023529411764705882,0.04852941176470588,0.016176470588235296,0.013235294117647059,0.0014705882352941176,3.202847664596688,0.9638663216550015,0.47416166875374627,0.07911513901697906,6.389632107023411,5.0,4.040392982116844,19.933333333333334,21.0,8.156524314246166,2.1254180602006687,2.0,1.3485987063283942,598,330,0.5518394648829431,3903,30,True,309.0,0.8632352941176471,5.739705882352941,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020870337477797513,0.020870337477797513,0.020870337477797513,0.0,0.0,0.0,0.010657193605683837,0.020648312611012434,0.0,0.020588235294117647,34.900000000000006,17.26393311036789,17.238542476582836,20.21413600891862,18.631833890746933,20.28608695652174,57.39152731326644,7.466666666666667,9.875570060471837,19449.371997359718,28.602017643176055,0.6592032089829445,0.6507163387058037,25,5,0.013235294117647059,84,
explain,0.057571964956195244,0.2327909887359199,0.09637046307884856,0.12640801001251564,0.09887359198998748,0.0625782227784731,0.0050062578222778474,0.09261576971214018,0.03128911138923655,0.04505632040050062,0.025031289111389236,0.03879849812265332,0.01877346683354193,0.05006257822277847,0.0025031289111389237,3.0202501642673516,0.9494977592264564,0.4760763618878018,0.1294095949920306,6.541666666666667,5.0,4.252899337837397,18.0,18.0,6.216912416947821,2.225,2.0,1.4811547672152443,720,325,0.4513888888888889,4789,40,True,343.0,0.8848560700876095,5.993742177722153,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0587162654996353,0.028081692195477754,0.028081692195477754,0.0,0.0,0.0,0.007111597374179431,0.00437636761487965,0.0,0.04755944931163955,28.45403458213258,17.685000000000006,16.678067442207542,19.700000000000003,18.38125,21.020555555555557,55.083333333333336,6.675,12.34489621179143,229784.27472535442,287.58983069506183,0.6407138376663892,0.6268034436200794,25,3,0.016270337922403004,84,
human,0.06970128022759602,0.20910384068278806,0.10668563300142248,0.13655761024182078,0.13086770981507823,0.049786628733997154,0.01991465149359886,0.06685633001422475,0.02275960170697013,0.02702702702702703,0.01422475106685633,0.04694167852062589,0.011379800853485065,0.06970128022759602,0.01849217638691323,3.211011234552644,1.0735012081727993,0.4208027595008521,0.10511534110263326,6.477049180327869,5.0,4.481689283478594,21.03448275862069,19.0,13.420218299834767,2.2459016393442623,2.0,1.7068400263560386,610,357,0.5852459016393443,4044,29,True,271.0,0.8492176386913229,5.7524893314367,703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005276487969607429,0.0,0.0,0.06543385490753911,24.66160846267556,19.115087620124367,17.751637281598025,20.8728094968909,19.594143018654613,20.87783606557377,55.62464669304692,7.275862068965517,10.964956959550646,57812.30721273864,82.23656787018298,0.40320010350218843,0.40263054071477167,15,3,,92,
continue,0.08129032258064516,0.21419354838709678,0.07483870967741936,0.14193548387096774,0.10580645161290322,0.06064516129032258,,0.10838709677419354,0.03741935483870968,0.04,0.01935483870967742,0.07741935483870968,0.02838709677419355,0.007741935483870968,0.0025806451612903226,2.905307432108005,0.7256231892930622,0.43536759734415365,0.08530431354304473,6.675324675324675,6.0,3.9072855418872763,16.11627906976744,16.0,6.1802735783713825,2.3001443001443,2.0,1.4866262809580586,693,314,0.4531024531024531,4708,43,True,362.0,0.8941935483870967,6.07483870967742,775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11847463902258423,0.09440947797112181,0.07182524990744169,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.01554979637171418,0.014068863383931877,0.0,0.02064516129032258,29.300315717227164,17.837051578912043,16.95874328854407,20.991966173361522,18.068918755662942,21.614256854256855,57.24182019530856,6.627906976744186,11.213542073290977,74127.5156221403,95.64840725437458,0.7210903870207923,0.697178849359838,20,9,,92,
create,0.0840630472854641,0.2276707530647986,0.08756567425569177,0.1330998248686515,0.10157618213660245,0.07880910683012259,0.0035026269702276708,0.08756567425569177,0.017513134851138354,0.028021015761821366,0.024518388791593695,0.0595446584938704,0.03152364273204904,0.017513134851138354,,3.2321411407873875,0.7256720177704414,0.45580371796541685,0.07369130168742374,6.703703703703703,6.0,4.130654424021457,21.375,20.5,8.48436061232666,2.3079922027290447,2.0,1.477140454380183,513,302,0.5886939571150097,3497,24,True,245.0,0.8774080560420315,6.1243432574430825,571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006763527054108216,0.0045090180360721445,0.0,0.03327495621716287,23.465909090909093,19.98055799220273,18.903936251131103,22.819005847953218,20.83194444444444,22.232982456140345,62.11574074074074,8.708333333333334,7.700580417037145,2209.6301267361055,3.8697550380667347,0.6643549649692748,0.6476903625509955,11,4,0.017513134851138354,92,
