persona,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,first_order_coherence,second_order_coherence,entropy,perplexity,per_word_perplexity,pos_prop_ADV,pos_prop_VERB,pos_prop_PRON,pos_prop_ADP,pos_prop_PROPN,pos_prop_DET,pos_prop_NOUN,pos_prop_PUNCT,pos_prop_PART,pos_prop_CCONJ,pos_prop_AUX,pos_prop_SPACE,pos_prop_ADJ,pos_prop_SCONJ,pos_prop_NUM,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,connectives,connectives_cap,pos_prop_X,file
create,True,385.0,0.8987043580683156,4.875147232037691,849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09690553745928339,0.0741042345276873,0.05578175895765472,0.04315960912052117,0.025244299674267102,0.025244299674267102,0.026058631921824105,0.013232899022801304,0.013843648208469055,0.001177856301531213,65.19584360690384,10.540740051679588,12.161744961471694,12.651948320413439,11.040542635658916,13.161653746770025,41.319793281653745,4.0,5.250645994832041,5.0,2.780834806015919,15.48,15.0,6.09012315146418,1.702842377260982,1.0,0.8743057391683239,774,345,0.44573643410852715,4139,50,0.5258284863512203,0.5056714106158324,12.36035874456574,233364.93328817742,274.87035722989094,0.06713780918727916,0.09069493521790342,0.03415783274440518,0.11778563015312132,0.0624263839811543,0.17550058892815076,0.22025912838633688,0.08833922261484099,0.005889281507656066,0.030624263839811542,0.03415783274440518,,0.061248527679623084,0.009422850412249705,0.002355712603062426,2.6419894006081415,0.7230856348645885,0.44351766721186564,0.08471007545555921,23,5,,41
explain,True,400.0,0.8992974238875878,5.0843091334894615,854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04574780058651026,0.009775171065493646,0.0,0.0,0.0,0.0,0.02287390029325513,0.013294232649071359,0.0,0.01288056206088993,55.22307692307693,11.864722916666668,13.219821797770464,14.269,12.296054687499996,14.78901041666667,46.08916666666667,4.72,5.529947916666667,5.0,2.862134073662633,15.36,15.0,5.9958652419813445,1.8190104166666667,2.0,1.041984814696529,768,345,0.44921875,4342,50,0.580924599754567,0.5704043780763944,12.114644443792642,182525.36776421708,213.72993883397785,0.07259953161592506,0.0936768149882904,0.05152224824355972,0.10772833723653395,0.06908665105386416,0.12177985948477751,0.1873536299765808,0.09953161592505855,0.01522248243559719,0.03278688524590164,0.04332552693208431,,0.07142857142857142,0.02107728337236534,0.01288056206088993,2.9699678354695607,0.952778297648371,0.44748184288404275,0.10782872021720238,25,5,,41
human,True,321.0,0.8505231689088192,5.0059790732436475,669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004611837048424289,0.017678708685626442,0.0,0.03587443946188341,55.260325406758454,11.537188981939263,12.284883096909137,13.56054215854438,10.647144250496083,14.520480274442537,39.56173275485151,3.215686274509804,5.5969125214408235,4.0,3.5853414263206367,11.431372549019608,10.0,6.722087974994092,1.9210977701543739,1.0,1.4168615193642118,583,303,0.5197255574614065,3349,51,0.5457379439473152,0.5382591766894472,10.827536146863512,50389.40163181983,75.32048076505205,0.08819133034379671,0.09715994020926756,0.053811659192825115,0.08221225710014948,0.02391629297458894,0.14499252615844543,0.1898355754857997,0.12855007473841554,0.02242152466367713,0.01195814648729447,0.06278026905829596,0.02092675635276532,0.043348281016442454,0.01195814648729447,0.016442451420029897,2.385084279266805,0.865807589364802,0.45979030501089324,0.0859240442200051,19,6,0.0014947683109118087,7
continue,True,369.0,0.8909774436090225,5.4298245614035086,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04873217115689382,0.012282091917591125,0.0,0.0,0.0,0.0,0.014263074484944533,0.008914421553090333,0.008914421553090333,0.013784461152882205,44.05215066828674,14.776743063546864,15.27822878470192,17.659135660401486,14.777056003068658,17.482812939521796,50.758247027234376,5.590909090909091,5.971870604781997,5.0,3.4112079295775026,16.15909090909091,15.0,6.931296552653511,2.0393811533052038,2.0,1.3443099483682819,711,355,0.49929676511954996,4333,44,0.6688678114415082,0.6860265802769434,11.78706365059962,131539.65585817254,164.8366614764067,0.09899749373433583,0.11152882205513784,0.046365914786967416,0.07017543859649122,0.023809523809523808,0.14160401002506265,0.19172932330827067,0.10902255639097744,0.02506265664160401,0.05012531328320802,0.05263157894736842,,0.05137844611528822,0.02756892230576441,,2.8597504383129557,0.7403605568232164,0.4696746815212546,0.07540837771931093,39,12,,7
create,True,369.0,0.8778054862842892,5.605985037406484,802.0,0.004219409282700422,0.0,0.0,0.0,0.0,0.0,0.02648244099021301,0.0,0.0,0.0,0.0,0.0,0.008635578583765112,0.007676069852235655,0.00978698906160046,0.02493765586034913,36.968716861081646,14.751686234941598,15.100410759659855,17.54688436372531,15.47906255732893,18.71448663853727,50.89955971381398,5.478260869565218,6.19549929676512,5.0,3.755132558418339,15.456521739130435,17.0,7.778751776862991,2.060478199718706,2.0,1.2950188228880892,711,332,0.4669479606188467,4496,46,0.47913711038935514,0.43473175792446866,11.958882639205527,156198.4571917603,194.7611685682797,0.06733167082294264,0.0798004987531172,0.022443890274314215,0.10473815461346633,0.043640897755610975,0.15211970074812967,0.21571072319201995,0.10972568578553615,0.01371571072319202,0.03366583541147132,0.046134663341645885,,0.0798004987531172,0.017456359102244388,0.008728179551122194,2.7279938328069404,1.2308728631580939,0.4118384511995771,0.1424184321746979,16,1,0.004987531172069825,7
explain,False,375.0,0.8836915297092288,5.6826801517067,791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15002896312029348,0.13110639119521142,0.11237690673875265,0.09654373431164318,0.09654373431164318,0.04827186715582159,0.01969492179957521,0.005792624058698591,0.013516122803630045,0.03413400758533502,36.56708074534163,16.33534261671008,15.963873858545384,18.683884325118544,16.23631403192413,18.882692847124826,52.039304080678555,5.9523809523809526,6.194950911640953,5.0,3.9052418872780907,16.976190476190474,16.5,6.025691405647967,2.144460028050491,2.0,1.4877341493605742,713,311,0.4361851332398317,4495,42,0.6685915337194029,0.6680006638169289,12.561599989914388,285386.58819600794,360.792146897608,0.08343868520859671,0.0986093552465234,0.03792667509481669,0.09355246523388117,0.02781289506953224,0.14791403286978508,0.1997471554993679,0.0986093552465234,0.008849557522123894,0.03792667509481669,0.05436156763590392,0.017699115044247787,0.05309734513274336,0.03034134007585335,0.007585335018963337,3.0352548025431028,0.8934630663474378,0.4718219911622609,0.08188095294692416,36,5,0.0025284450063211127,7
human,True,457.0,0.8618421052631579,4.9714912280701755,912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008457056944183423,0.004510430370231159,0.0,0.006578947368421052,58.53715141398271,10.39082356735835,11.758354321251929,12.672443823244812,10.5195624126438,14.502086513994907,40.07805612299752,3.211267605633803,5.608142493638677,5.0,3.1208296117700263,11.070422535211268,11.0,5.547043226247508,1.8358778625954197,2.0,1.081787845108946,786,404,0.5139949109414759,4534,71,0.5816021587167467,0.5761938910337462,13.075605367709723,477159.1527143448,523.2008253446763,0.14035087719298245,0.10635964912280702,0.08552631578947369,0.06469298245614036,0.01644736842105263,0.11403508771929824,0.16228070175438597,0.13815789473684212,0.021929824561403508,0.021929824561403508,0.06030701754385965,,0.044956140350877194,0.020833333333333332,,2.5669418798183377,0.861021994790765,0.4351463851626251,0.0843904051186507,50,8,0.0021929824561403508,55
continue,True,269.0,0.8787878787878788,5.764309764309765,594.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008377760853008377,0.02030972328002031,0.0,0.021885521885521887,35.378052816202256,16.528400077634732,16.33633136561284,18.98399430678657,17.47772271462768,19.689756097560977,54.21420715533415,6.586206896551724,6.309568480300188,5.0,3.790459337620043,18.379310344827587,18.0,6.266571372429667,2.1144465290806753,2.0,1.3037820304697245,533,301,0.5647279549718575,3424,29,0.6955356214727674,0.6967148184776306,8.608150773125141,5476.112734021613,9.219045006770392,0.06902356902356903,0.07744107744107744,0.05387205387205387,0.1026936026936027,0.03872053872053872,0.12626262626262627,0.20707070707070707,0.09932659932659933,0.020202020202020204,0.03872053872053872,0.04882154882154882,0.018518518518518517,0.08417508417508418,0.015151515151515152,,2.891651523511778,0.7653410563584483,0.48279607718355444,0.06629847044946482,8,3,,55
create,True,379.0,0.8674033149171271,5.759116022099447,905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025004167361226872,0.0,0.0,0.0,0.0,0.0,0.009001500250041674,0.00833472245374229,0.008001333555592599,0.009944751381215469,38.35555825242719,15.601437659033081,16.001076179640435,19.48126834997064,16.646814445096886,20.342035623409668,56.33675866118614,6.230769230769231,6.479643765903308,6.0,3.7836151210908926,15.115384615384615,14.5,6.635144906405141,2.143765903307888,2.0,1.3225170950982967,786,405,0.5152671755725191,5212,52,0.4970728251352614,0.4816106903553009,13.825184387345423,1009720.7721185002,1115.713560351934,0.0707182320441989,0.10497237569060773,0.04419889502762431,0.08176795580110498,0.02983425414364641,0.13922651933701657,0.2022099447513812,0.13149171270718232,0.012154696132596685,0.03867403314917127,0.036464088397790057,,0.08287292817679558,0.022099447513812154,0.0033149171270718232,2.638712635348799,0.9385345890508918,0.425326968128359,0.12918294592825438,11,2,,55
explain,True,368.0,0.8836633663366337,5.7611386138613865,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12082166199813259,0.0911297852474323,0.0773109243697479,0.05415499533146592,0.03398692810457516,0.03398692810457516,0.00784313725490196,0.013071895424836602,0.017927170868347338,0.02599009900990099,36.34973622910387,16.231581345483786,16.422298646070946,19.300241222192444,17.047293285982313,19.484890109890113,56.35499865987671,6.853658536585366,6.28434065934066,6.0,3.7010804562035493,17.75609756097561,18.0,5.431527152651825,2.10989010989011,2.0,1.31517390694409,728,318,0.4368131868131868,4655,41,0.7189310967922211,0.7160245225979731,12.272333233182728,213701.0240262455,264.4814653790167,0.08787128712871287,0.0891089108910891,0.03341584158415842,0.10767326732673267,0.017326732673267328,0.11633663366336634,0.21782178217821782,0.09900990099009901,0.012376237623762377,0.03217821782178218,0.06188118811881188,0.017326732673267328,0.07425742574257425,0.03341584158415842,,2.9593983480336115,0.693767195286442,0.4862669297059122,0.07605545113036273,40,2,,55
human,True,397.0,0.8640883977900552,5.314917127071824,905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021447721179624667,0.0,0.0,0.07624309392265194,44.90524193548387,14.462179802955667,14.37465228746014,15.929228243021345,14.389256978653535,16.607832512315273,49.92159277504105,5.583333333333333,5.809113300492611,5.0,3.4149433567806278,16.916666666666668,15.5,8.61885852199827,1.9876847290640394,2.0,1.3983967100691834,812,467,0.5751231527093597,4809,48,0.45214679761928445,0.39426861994940304,11.64622140092083,114258.80811929436,126.252826651154,0.10276243093922652,0.06298342541436464,0.026519337016574586,0.1270718232044199,0.13701657458563535,0.09944751381215469,0.16022099447513813,0.1005524861878453,0.0033149171270718232,0.020994475138121547,0.04751381215469613,0.014364640883977901,0.04751381215469613,0.015469613259668509,0.02983425414364641,2.9780207201913065,1.0308900351032695,0.44525417779271037,0.09644263364929517,34,8,0.004419889502762431,69
continue,True,270.0,0.9028268551236749,5.5,566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007462686567164179,0.011608623548922056,0.0,0.02120141342756184,45.700549450549445,14.760790914066778,15.199479550784641,17.03568691844554,15.5829802955665,17.182605363984674,52.74247400109469,6.357142857142857,5.879310344827586,5.0,3.455629132944155,18.642857142857142,19.0,4.819708687953526,1.9559386973180077,2.0,1.2348597187444463,522,293,0.5613026819923371,3113,28,0.6918415449283741,0.6742036915742434,7.791134394115356,2419.060193948305,4.273957939837994,0.09187279151943463,0.08480565371024736,0.045936395759717315,0.12367491166077739,0.07420494699646643,0.12897526501766785,0.1784452296819788,0.07773851590106007,0.015901060070671377,0.038869257950530034,0.04770318021201413,0.015901060070671377,0.06537102473498234,0.0017667844522968198,0.0088339222614841,2.957630772354048,0.5655303948020326,0.4387287701709341,0.06358145759154953,14,3,,69
create,True,374.0,0.8918918918918919,6.101351351351352,888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00804246421103426,0.0,0.0,0.016891891891891893,33.28443319585051,16.68464735516373,15.65512483140294,18.702150745979463,17.786529742298,21.688564231738038,56.956888199961256,6.365384615384615,6.7052896725440805,6.0,4.095373961970019,15.26923076923077,15.0,5.890394346911773,2.230478589420655,2.0,1.5176635969878804,794,422,0.5314861460957179,5418,52,0.6243804915278566,0.6126728266477585,12.413195012057447,246026.6179371313,277.05700218145415,0.06756756756756757,0.08558558558558559,0.02702702702702703,0.0990990990990991,0.02702702702702703,0.14301801801801803,0.23198198198198197,0.10585585585585586,0.007882882882882882,0.038288288288288286,0.04279279279279279,,0.10698198198198199,0.012387387387387387,0.0022522522522522522,2.638163660010908,0.6207034538435463,0.4386448815850264,0.08804290977479615,26,8,0.0022522522522522522,69
explain,False,419.0,0.9006772009029346,5.409706546275395,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22836194563662374,0.12285407725321888,0.08887696709585122,0.06741773962804005,0.04881974248927039,0.021101573676680974,0.013948497854077254,0.008047210300429184,0.0203862660944206,0.023702031602708805,45.14962085308056,14.451000000000004,14.76100523409643,16.61666666666667,14.615795833333337,17.020449999999993,52.16666666666667,5.916666666666667,5.88375,5.0,3.515001555831804,16.666666666666668,16.0,5.9137316664033905,1.995,2.0,1.2489895916299703,800,319,0.39875,4793,48,0.6120942041594931,0.6268291555992935,12.405860206027612,244228.6623050262,275.6531177257632,0.08239277652370203,0.07900677200902935,0.05304740406320542,0.12641083521444696,0.11399548532731377,0.10835214446952596,0.15011286681715574,0.09706546275395034,0.0056433408577878106,0.033860045146726865,0.06772009029345373,,0.055304740406320545,0.019187358916478554,0.007900677200902935,3.085881288816768,0.9178206139002197,0.45491608679015805,0.07068379327892207,35,8,,69
human,True,274.0,0.8341158059467919,5.488262910798122,639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02255266418835192,0.015861214374225528,0.015861214374225528,0.0,0.0,0.0,0.0044609665427509295,0.015861214374225528,0.01412639405204461,0.04381846635367762,39.92876940133037,14.98372721669455,14.6930884249632,17.534841947697455,14.419274456282466,18.32953068592057,49.43277273927974,4.853658536585366,6.176895306859206,5.0,4.09028616387616,13.512195121951219,13.0,6.626340457927471,2.1444043321299637,2.0,1.50597345697792,554,309,0.5577617328519856,3506,41,0.4989578508771956,0.503965668953382,9.002556302477995,8123.824359212897,12.71334015526275,0.06885758998435054,0.07668231611893583,0.04381846635367762,0.11580594679186229,0.03442879499217527,0.12363067292644757,0.20657276995305165,0.13302034428794993,0.012519561815336464,0.03129890453834116,0.04381846635367762,0.018779342723004695,0.06259780907668232,0.003129890453834116,0.02034428794992175,2.4691668268056057,0.7539504606392526,0.4712686009762496,0.09821318194085946,10,2,0.004694835680751174,82
continue,True,399.0,0.8926487747957993,6.030338389731622,857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034697658750210546,0.034697658750210546,0.034697658750210546,0.0,0.0,0.0,0.005895233282802763,0.00808489135927236,0.0,0.022170361726954493,31.67812261995428,17.364580144557824,16.212284245435054,19.654804421768713,17.55528938137755,21.19755208333333,54.084927721088434,6.020408163265306,6.61328125,5.0,4.184878615332242,15.673469387755102,16.0,4.400314251774413,2.2747395833333335,2.0,1.5457560969796713,768,372,0.484375,5168,49,0.6868145382031798,0.6746846164794679,12.114495235215172,182498.13544543902,212.94998301684834,0.07817969661610269,0.10618436406067679,0.047841306884480746,0.09101516919486581,0.009334889148191364,0.1295215869311552,0.21353558926487748,0.10385064177362893,0.01866977829638273,0.03733955659276546,0.052508751458576426,,0.07701283547257877,0.028004667444574097,0.003500583430571762,2.8482524155358555,0.6631422403859597,0.4654233820231799,0.0636975706301446,32,8,0.003500583430571762,82
create,True,380.0,0.8859447004608295,5.387096774193548,868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05876951331496786,0.009550045913682277,0.0,0.0,0.0,0.0,0.009917355371900827,0.0073461891643709825,0.014325068870523415,0.001152073732718894,47.04869589345171,14.697077922077924,14.779588684639329,16.50649350649351,15.323090909090908,17.46784415584415,48.27922077922078,5.386363636363637,5.945454545454545,5.0,3.2858826505808802,17.5,17.0,5.056498968474315,1.9883116883116883,2.0,1.097159736440406,770,356,0.4623376623376623,4676,44,0.6538031555192415,0.6564748478787286,12.876073605719489,390847.8394149269,450.2855292798697,0.07258064516129033,0.09907834101382489,0.04032258064516129,0.09101382488479262,0.03110599078341014,0.14055299539170507,0.2154377880184332,0.11290322580645161,0.019585253456221197,0.03686635944700461,0.04723502304147465,,0.07603686635944701,0.012672811059907835,0.0034562211981566822,2.9320546127009384,0.6898080187505402,0.45732293336470176,0.06692838338730876,20,2,0.001152073732718894,82
explain,False,376.0,0.8870779976717112,5.955762514551805,859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4912489379779099,0.45998300764655903,0.4074766355140187,0.4074766355140187,0.3870858113848768,0.3870858113848768,0.008156329651656755,0.010195412064570943,0.015632965165675448,0.03143189755529686,30.210717330410432,17.78738377763329,16.19264897701999,19.464250108365846,17.36384969657564,20.782678803641087,55.42265387949719,6.3125,6.535760728218466,6.0,4.187613566959354,16.020833333333332,17.0,4.926499701162638,2.2990897269180754,2.0,1.655353203978073,769,299,0.38881664499349805,5116,48,0.6217887277932878,0.63351562295271,12.70824528723432,330461.4490799721,384.7048301280234,0.06053550640279395,0.08731082654249127,0.025611175785797437,0.1140861466821886,0.03841676367869616,0.14668218859138532,0.2270081490104773,0.10477299185098952,0.011641443538998836,0.034924330616996506,0.04307334109429569,,0.06868451688009314,0.01629802095459837,0.01629802095459837,2.92755519209747,0.8562593072668534,0.4750476430256543,0.07270640045871304,17,5,0.004656577415599534,82
