persona,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,entropy,perplexity,per_word_perplexity,first_order_coherence,second_order_coherence,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,pos_prop_NOUN,pos_prop_AUX,pos_prop_VERB,pos_prop_DET,pos_prop_ADV,pos_prop_ADJ,pos_prop_PUNCT,pos_prop_PROPN,pos_prop_SCONJ,pos_prop_ADP,pos_prop_CCONJ,pos_prop_PART,pos_prop_NUM,pos_prop_X,pos_prop_PRON,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,connectives,connectives_cap,pos_prop_SPACE,pos_prop_SYM,file,pos_prop_INTJ
continue,2.649519189393766,0.9195989450151567,0.46728711916735793,0.09757817838529617,24.066023182878304,28297043972.694534,30459681.348433297,0.7817236769356226,0.779953859142355,True,338.0,0.8977395048439182,6.156081808396125,929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053002450980392156,0.02420343137254902,0.015318627450980392,0.0,0.0,0.0,0.013786764705882353,0.022058823529411766,0.009650735294117647,0.022604951560818085,20.969458007062826,15.653413173652698,16.416923778528627,18.67188699524029,20.99288868417012,22.41417964071856,65.8413941348073,9.512820512820513,0.27341227125941875,0.024757804090419805,0.1216361679224973,0.0721205597416577,0.024757804090419805,0.10010764262648009,0.09580193756727665,0.03982777179763186,0.012917115177610334,0.10979547900968784,0.04520990312163617,0.021528525296017224,0.006458557588805167,0.002152852529601722,0.04951560818083961,6.734131736526946,6.0,7.563778896307476,21.41025641025641,23.0,9.169956375809743,1.9401197604790419,1.0,1.8658628826992283,835,359,0.429940119760479,5719,39,17,3,,,41,
create,2.840663653849476,0.6344334470488593,0.4927991113271397,0.055788590202664905,15.008443004631376,3296734.544745073,4649.837157609412,0.853203546059759,0.8377824756834242,True,218.0,0.8744710860366713,5.633286318758815,709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07085416213866551,0.07085416213866551,0.059986959356661596,0.059986959356661596,0.059986959356661596,0.059986959356661596,0.005216257335361878,0.030428167789610956,0.020212997174527278,0.01692524682651622,18.46512795275595,18.571397637795275,19.833388925302984,23.471653543307088,23.513488188976375,19.557039370078737,78.36417322834646,14.8,0.22143864598025387,0.02538787023977433,0.12411847672778561,0.05923836389280677,0.022566995768688293,0.14104372355430184,0.09026798307475317,0.08321579689703808,0.014104372355430184,0.11424541607898449,0.02538787023977433,0.021156558533145273,0.009873060648801129,0.0014104372355430183,0.03244005641748942,6.1716535433070865,6.0,3.127296576912359,31.75,30.0,13.057086198689202,1.8456692913385826,1.0,1.0201710452164003,635,321,0.5055118110236221,3993,20,11,3,0.014104372355430184,,41,
explain,3.0137669277163264,0.5111832355004613,0.4691813119682649,0.06786923641766487,14.945337130813119,3095119.675788243,5065.6623171657,0.8465141437270425,0.8412449246361142,True,186.0,0.8657937806873978,5.436988543371522,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03767660910518053,0.02250130821559393,0.0,0.0,0.0,0.0,0.00706436420722135,0.03767660910518053,0.0,0.014729950900163666,32.68357505848192,14.522478018875535,16.340035539396403,18.50192788577882,18.68720577559087,18.391465677179962,69.26038557715576,10.73913043478261,0.28477905073649756,0.029459901800327332,0.12929623567921442,0.07201309328968904,0.02127659574468085,0.12438625204582651,0.09492635024549918,0.027823240589198037,0.014729950900163666,0.09819967266775777,0.029459901800327332,0.01800327332242226,0.004909983633387889,0.0032733224222585926,0.01800327332242226,6.029684601113172,6.0,3.0290875100541768,23.434782608695652,24.0,8.0586226407361,1.7773654916512058,1.0,0.950816326349605,539,271,0.5027829313543599,3322,23,11,4,0.014729950900163666,0.014729950900163666,41,
human,3.5479181013402648,1.50562207982398,0.464546786461068,0.0555359018313847,18.196027918417833,79879349.13289852,110026.65169820734,0.7179140437926564,0.7982590988278389,True,217.0,0.8250688705234159,4.865013774104683,726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034968431277319086,0.013113161728994658,0.006313744536182613,0.0,0.0,0.0,0.011656143759106362,0.014570179698882952,0.016027197668771247,0.009641873278236915,29.596862279511555,15.940341474445955,17.280534957757336,19.91886024423338,18.902057892356403,16.362056384742953,68.20511080958842,11.181818181818182,0.2727272727272727,0.028925619834710745,0.10330578512396695,0.06060606060606061,0.023415977961432508,0.08953168044077135,0.12947658402203857,0.06473829201101929,0.008264462809917356,0.11019283746556474,0.03994490358126722,0.008264462809917356,0.015151515151515152,0.03443526170798898,0.011019283746556474,5.653399668325042,5.0,3.176029763583884,27.40909090909091,25.5,13.408474562106035,1.7661691542288558,1.0,1.0074596154980524,603,292,0.4842454394693201,3532,22,11,3,,,7,
continue,2.742512889731477,0.654947138225051,0.4644445323719243,0.06702506521109916,20.202449903606375,594035656.6801552,667455.7940226463,0.8134333647978611,0.7780159100105888,True,260.0,0.8752808988764045,5.533707865168539,890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017250484069706036,0.007745115296602711,0.0,0.0,0.0,0.0,0.02376342193275832,0.015842281288505546,0.01425805315965499,0.015730337078651686,26.98740217391307,14.351891304347827,17.034680165890236,19.942762148337597,17.35787723785166,18.905831202046027,67.63184143222506,9.4,0.31235955056179776,0.033707865168539325,0.12696629213483146,0.048314606741573035,0.02247191011235955,0.1101123595505618,0.10561797752808989,0.04269662921348315,0.007865168539325843,0.11797752808988764,0.03146067415730337,0.011235955056179775,0.0011235955056179776,0.0044943820224719105,0.02247191011235955,6.159846547314578,6.0,3.3013635835786292,19.55,19.5,6.534332406604366,1.891304347826087,2.0,1.003676661518159,782,341,0.4360613810741688,4925,40,18,7,,0.0011235955056179776,7,
create,2.7353963964658066,0.6864822189922836,0.49185348439391147,0.05707988334351413,17.30055842228215,32623988.597450003,38201.391800292746,0.8264515621046866,0.846363631884257,True,246.0,0.8911007025761124,5.93559718969555,854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10575107296137339,0.09836909871244635,0.06454935622317597,0.05150214592274678,0.05150214592274678,0.031587982832618024,0.030901287553648068,0.03296137339055794,0.014420600858369098,0.00117096018735363,15.953915620925699,16.98858173076923,18.277306112853758,21.321528683181228,21.147882170795306,21.15822685788788,77.42376955671446,12.8125,0.2962529274004684,0.02576112412177986,0.15690866510538642,0.05269320843091335,0.02927400468384075,0.10889929742388758,0.09836065573770492,0.026932084309133488,0.01053864168618267,0.12060889929742388,0.02459016393442623,0.01405152224824356,0.00351288056206089,0.00819672131147541,0.0234192037470726,6.495436766623207,7.0,3.270853073556138,23.96875,21.0,9.032871826694985,1.96870925684485,2.0,1.0347602826049538,767,342,0.44589308996088656,5069,32,7,1,,,7,
explain,3.335556950282488,1.1031243404592963,0.460362554942435,0.06565097850838339,16.47043877154223,14223964.935129566,20175.836787417826,0.7566071627316652,0.7585448049581968,True,202.0,0.8156028368794326,5.121985815602837,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017295219793418207,0.005284650492433342,0.0,0.0,0.0,0.0,0.006725918808551525,0.009608455440787894,0.011530146528945472,0.04113475177304964,31.820479452054826,14.002504892367906,15.857485502490093,17.863405088062624,17.14566046966732,17.919863013698627,63.49412915851272,8.892857142857142,0.25673758865248225,0.028368794326241134,0.12198581560283688,0.05673758865248227,0.029787234042553193,0.0851063829787234,0.14326241134751774,0.06808510638297872,0.009929078014184398,0.10921985815602837,0.02127659574468085,0.00851063829787234,0.01276595744680851,0.02127659574468085,0.019858156028368795,5.976027397260274,6.0,3.5028521606718375,20.857142857142858,21.5,8.3781786535631,1.8184931506849316,1.0,1.0572323279008102,584,328,0.5616438356164384,3611,28,17,5,0.005673758865248227,0.0014184397163120568,7,
human,3.211310533799021,1.2345782177396838,0.45241346417575656,0.0695246857313425,20.355741519102967,692446487.7986163,967104.0332382909,0.6905962627094525,0.6867332234978676,True,233.0,0.8184357541899442,4.628491620111732,716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019334880123743233,0.007733952049497293,0.0,0.0,0.0,0.0,0.01134312967259603,0.014178912090745037,0.015467904098994586,0.00558659217877095,43.298922902494326,12.630204081632659,14.554592549557764,16.058049886621315,14.979399092970517,14.70081632653061,56.98185941043084,7.666666666666667,0.2611731843575419,0.03212290502793296,0.08379888268156424,0.08100558659217877,0.030726256983240222,0.08659217877094973,0.1494413407821229,0.05446927374301676,0.002793296089385475,0.12011173184357542,0.029329608938547486,0.012569832402234637,0.00558659217877095,0.027932960893854747,0.0223463687150838,5.418367346938775,4.0,3.1593403343181348,21.77777777777778,24.0,9.930623542890814,1.6717687074829932,1.0,0.9633164092482286,588,312,0.5306122448979592,3314,27,11,4,,,55,
continue,2.7482755652706565,0.39530002067231124,0.4809349314685939,0.06607019046705542,17.577480016909988,43033094.48872093,56178.97452835631,0.8880493133156387,0.8742985771252558,True,241.0,0.8864229765013055,5.515665796344647,766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08018867924528301,0.06439704675963905,0.030352748154224774,0.0,0.0,0.0,0.004922067268252666,0.007383100902378999,0.012305168170631665,0.010443864229765013,27.262254366812243,15.552145456435849,16.87026097715182,19.246600124766065,19.262398627573297,18.47901018922853,67.18491370347266,10.464285714285714,0.2859007832898172,0.030026109660574413,0.12010443864229765,0.05613577023498695,0.02349869451697128,0.13054830287206268,0.09921671018276762,0.04177545691906005,0.005221932114882507,0.12924281984334204,0.033942558746736295,0.015665796344647518,0.0013054830287206266,,0.016971279373368148,6.034934497816594,6.0,3.3341690885426476,24.535714285714285,24.0,4.873266306061666,1.8282387190684133,1.0,1.0488311709275597,687,316,0.45997088791848617,4225,28,13,3,0.010443864229765013,,55,
create,3.0237399828930402,0.7272529723410044,0.47941320297505624,0.05628244186066912,15.07839106329018,3535591.122548237,5007.919437037162,0.8588673302105495,0.852981123328209,True,193.0,0.8314447592067988,5.461756373937677,706.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.041827688110934305,0.028188224596499206,0.028188224596499206,0.021368492839281654,0.013184814730620595,0.013184814730620595,0.004773812230052284,0.006365082973403046,0.007956353716753808,0.0169971671388102,14.465181818181833,18.017030303030307,18.341435485029603,21.309090909090912,21.628163636363638,19.84506666666667,73.77272727272728,12.681818181818182,0.2804532577903683,0.019830028328611898,0.10623229461756374,0.05807365439093484,0.025495750708215296,0.1274787535410765,0.14305949008498584,0.046742209631728045,0.00424929178470255,0.11048158640226628,0.024079320113314446,0.0084985835694051,0.0056657223796034,0.00424929178470255,0.015580736543909348,6.246666666666667,6.0,3.4311060736865726,27.272727272727273,25.5,6.1878313000878675,1.9466666666666668,2.0,1.1227149633316948,600,324,0.54,3856,22,10,3,0.014164305949008499,0.0056657223796034,55,
explain,2.8220175990715672,0.4928190072071579,0.47906779577034986,0.05884934411819456,18.162315238733328,77231289.61181712,98009.25077641767,0.873039064583955,0.8720866258327777,True,252.0,0.881979695431472,5.323604060913706,788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025451559934318555,0.025451559934318555,0.0,0.0,0.0,0.0,0.0051313628899835794,0.007389162561576354,0.011083743842364532,0.01649746192893401,28.692931034482797,15.432446633825943,16.87026097715182,19.25320197044335,18.764562807881774,17.672471264367804,66.52380952380953,10.357142857142858,0.30076142131979694,0.021573604060913704,0.11421319796954314,0.05456852791878172,0.027918781725888325,0.11040609137055837,0.11421319796954314,0.03807106598984772,0.0038071065989847717,0.13705583756345177,0.03299492385786802,0.013959390862944163,0.005076142131979695,0.0012690355329949238,0.024111675126903553,5.8951149425287355,5.0,3.2313441988769633,24.857142857142858,24.5,8.043250434433856,1.8074712643678161,1.0,1.0270767785050827,696,345,0.4956896551724138,4195,28,18,4,,,55,
human,3.218131254290913,1.2297828489349667,0.46112258303402226,0.04420286780545597,19.56427045205428,313801272.0822175,393728.0703666468,0.6914992126680556,0.7235920134931803,True,288.0,0.8670012547051443,5.120451693851945,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011740041928721174,0.0,0.0,0.0,0.0,0.0,0.008385744234800839,0.010482180293501049,0.005031446540880503,0.002509410288582183,29.469780564263345,17.00823928944619,18.243605946275583,21.505120167189133,21.315035266457677,16.88005747126436,69.7110762800418,12.045454545454545,0.2547051442910916,0.06148055207026349,0.09410288582183186,0.04642409033877039,0.03262233375156838,0.13048933500627352,0.10414052697616061,0.028858218318695106,0.013801756587202008,0.11166875784190715,0.0451693851944793,0.015056461731493099,0.006273525721455458,0.025094102885821833,0.030112923462986198,5.716954022988506,5.0,3.0131989203367073,31.636363636363637,27.0,20.07609490854383,1.7169540229885059,1.0,0.9687946819719588,696,312,0.4482758620689655,4081,22,15,1,,,69,
continue,3.0262507901019795,0.6562181639288476,0.46925462741697693,0.05477695948886242,14.712456809774887,2452103.559309093,3789.959133398907,0.8445147946476936,0.8256272362626117,True,215.0,0.8686244204018547,5.301391035548686,647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051954602774274904,0.01614123581336696,0.01614123581336696,0.0,0.0,0.0,0.03833543505674653,0.013114754098360656,0.0,0.012364760432766615,32.298495774647904,14.398616901408449,16.305620800271974,18.454197183098593,17.692464788732394,17.556056338028174,63.74112676056338,9.32,0.3075734157650695,0.02936630602782071,0.10973724884080371,0.04791344667697063,0.030911901081916538,0.1143740340030912,0.10664605873261206,0.01854714064914992,0.00927357032457496,0.125193199381762,0.03863987635239567,0.013910355486862442,0.00927357032457496,,0.02472952086553323,5.894366197183099,6.0,3.191003521078193,22.72,22.0,6.109140692437849,1.7904929577464788,1.0,1.0261275676842885,568,270,0.4753521126760563,3430,25,13,3,0.00927357032457496,0.00463678516228748,69,
create,2.9560822654749574,1.1527039257191007,0.4614885631892743,0.07223742652093361,17.264327558871315,31463149.406721905,40234.206402457676,0.6961634918276606,0.6846230890867966,True,199.0,0.7877237851662404,5.3081841432225065,782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05761143818334735,0.05761143818334735,0.0248107653490328,0.0248107653490328,0.0248107653490328,0.0,0.03280067283431455,0.032380151387720775,0.022708158116063918,0.03964194373401535,26.50912449799199,15.060373493975906,16.647925096878797,18.973815261044177,18.23714859437751,18.567710843373494,64.15140562248996,9.3,0.2659846547314578,0.015345268542199489,0.09846547314578005,0.04603580562659847,0.014066496163682864,0.10741687979539642,0.13938618925831203,0.08567774936061381,0.005115089514066497,0.09846547314578005,0.028132992327365727,0.016624040920716114,0.024296675191815855,0.011508951406649617,0.01278772378516624,6.072289156626506,6.0,3.3748114897112758,22.133333333333333,21.0,14.476954867036861,1.8659638554216869,1.0,1.081798190049685,664,312,0.46987951807228917,4151,30,7,2,0.030690537084398978,,69,
explain,2.9171907835643065,0.5957250025646863,0.48738567766337193,0.05870573798031547,18.626639090518026,122870202.32703437,156522.55073507564,0.863482958995379,0.8773103785514832,True,261.0,0.8866242038216561,5.588535031847134,785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1457840819542947,0.08786446020488574,0.07368006304176516,0.05752561071710008,0.035855003940110326,0.035855003940110326,0.04491725768321513,0.015760441292356184,0.020685579196217493,0.0,23.482229598019103,16.45235340603762,18.323366425932587,21.282524629893054,20.43140614298509,19.070839260312948,70.98725040830304,11.703703703703704,0.2878980891719745,0.034394904458598725,0.13121019108280255,0.061146496815286625,0.030573248407643312,0.12356687898089172,0.0980891719745223,0.005095541401273885,0.014012738853503185,0.12993630573248408,0.03184713375796178,0.015286624203821656,0.008917197452229299,0.0025477707006369425,0.022929936305732482,6.12375533428165,6.0,3.156026384620886,26.037037037037038,26.0,10.300958177227914,1.8549075391180654,1.0,1.0608784632481914,703,309,0.4395448079658606,4387,27,11,2,,0.0025477707006369425,69,
human,3.231859525676477,1.2043271945464473,0.436556059927404,0.0725378334407373,22.43496511578138,5538364711.9381275,6373262.039054232,0.6955840602517128,0.6995834177907776,True,228.0,0.7974683544303798,5.138089758342923,869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14288491446345256,0.10011664074650077,0.08573094867807154,0.056959564541213065,0.056959564541213065,0.04821150855365474,0.016329704510108865,0.02041213063763608,0.024494556765163298,0.009205983889528193,26.520216380543644,14.383930615164523,16.079391663382207,18.353218884120174,17.2188912732475,18.805150214592278,65.0532904148784,8.86111111111111,0.27042577675489066,0.019562715765247412,0.09090909090909091,0.05638665132336018,0.019562715765247412,0.14844649021864212,0.14959723820483314,0.04027617951668585,0.0023014959723820483,0.08745684695051784,0.04142692750287687,0.009205983889528193,0.0023014959723820483,0.04833141542002301,0.01380897583429229,6.1444921316165955,6.0,3.2770075795245583,19.416666666666668,17.5,14.04630239995961,1.8984263233190273,1.0,1.1090654335272532,699,319,0.4563662374821173,4465,36,15,8,,,82,
continue,2.6077491363737444,0.7545000153793081,0.467967518529609,0.07303636358893796,18.257229668212858,84920804.48608746,113834.85856043895,0.758274803719213,0.7576095481713613,True,226.0,0.8364611260053619,5.725201072386059,746.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.05902848944455831,0.04632096741135479,0.04632096741135479,0.0,0.0,0.0,0.054109448657511786,0.020291043246566918,0.0,0.03753351206434316,17.734027777777783,15.816450617283955,16.86495858028176,19.519753086419755,19.00472222222222,20.57716049382716,67.78086419753086,9.625,0.2734584450402145,0.032171581769437,0.10723860589812333,0.040214477211796246,0.01876675603217158,0.1447721179624665,0.12466487935656836,0.028150134048257374,0.004021447721179625,0.12332439678284182,0.030831099195710455,0.0160857908847185,0.002680965147453083,0.006702412868632708,0.022788203753351208,6.435185185185185,6.0,3.596825970834825,20.25,22.0,8.98262211161084,1.992283950617284,2.0,1.2063114755991382,648,313,0.48302469135802467,4271,32,16,5,0.024128686327077747,,82,
