persona,entropy,perplexity,per_word_perplexity,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,pos_prop_ADV,pos_prop_AUX,pos_prop_VERB,pos_prop_PUNCT,pos_prop_SCONJ,pos_prop_ADP,pos_prop_ADJ,pos_prop_NOUN,pos_prop_DET,pos_prop_PROPN,pos_prop_CCONJ,pos_prop_PART,pos_prop_NUM,pos_prop_X,pos_prop_PRON,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,first_order_coherence,second_order_coherence,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,connectives,connectives_cap,pos_prop_SPACE,file
human,6.045510927153713,422.213422685778,0.7704624501565293,28.794707297514037,15.938314727528326,15.409099129506878,18.605441164309934,16.21087819399652,20.157026378896877,58.0243942776813,6.275862068965517,0.04927007299270073,0.032846715328467155,0.06751824817518248,0.20072992700729927,0.0036496350364963502,0.10036496350364964,0.060218978102189784,0.21897810218978103,0.07116788321167883,0.09306569343065693,0.03467153284671533,0.005474452554744526,0.0072992700729927005,0.005474452554744526,0.023722627737226276,3.0830164553224186,0.9653046249914911,0.4743589025720628,0.07837192913069763,0.45593232475221157,0.4812832207039551,6.465227817745803,5.0,4.089451190468737,14.379310344827585,15.0,6.614580514775272,2.196642685851319,2.0,1.4376533802106666,417,236,0.565947242206235,2815,29,True,154.0,0.7281021897810219,5.158759124087592,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08240396530359356,0.07311028500619579,0.05018587360594796,0.05018587360594796,0.05018587360594796,0.03717472118959108,0.02973977695167286,0.03717472118959108,0.024163568773234202,0.06386861313868614,5,0,0.025547445255474453,84
continue,12.05298262386831,171610.49500494718,243.41914185098892,21.350923852183655,19.605008445945952,17.495633915901802,21.54391891891892,19.710289273648648,23.0515625,61.3597972972973,7.621621621621622,0.059574468085106386,0.0425531914893617,0.08368794326241134,0.09219858156028368,0.011347517730496455,0.11347517730496454,0.0950354609929078,0.26099290780141843,0.13617021276595745,0.0028368794326241137,0.04964539007092199,0.02269503546099291,,0.00425531914893617,0.02553191489361702,2.9541271581806385,0.6910294024775704,0.4754356160659216,0.09045062489514592,0.7366957449250751,0.7421102574893407,6.8984375,6.0,4.224629872378615,17.2972972972973,18.0,4.311297947566996,2.4109375,2.0,1.605130172632036,640,284,0.44375,4480,37,True,309.0,0.9078014184397163,6.3546099290780145,705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03399101386989646,0.03399101386989646,0.025395585075210003,0.025395585075210003,0.025395585075210003,0.025395585075210003,0.01504200039070131,0.007618675522563001,0.0,0.015602836879432624,24,5,,84
create,10.13654192133028,25249.002307037303,35.06805875977403,14.728217426059132,19.40820251177394,16.87026097715182,21.325693354264786,19.72964416535845,24.165274725274724,61.00654107796965,6.9523809523809526,0.04583333333333333,0.03888888888888889,0.08055555555555556,0.10972222222222222,0.019444444444444445,0.09722222222222222,0.10416666666666667,0.2611111111111111,0.12638888888888888,0.020833333333333332,0.044444444444444446,0.015277777777777777,0.008333333333333333,0.004166666666666667,0.02361111111111111,2.62479955298944,1.1607638352185765,0.4699590895416827,0.10707168178388393,0.4129987458993749,0.36200467941816894,7.1287284144427,6.0,4.6178012447456425,15.166666666666666,15.0,7.767198019837339,2.464678178963893,2.0,1.7218036885653145,637,328,0.5149136577708007,4636,42,True,281.0,0.8833333333333333,6.438888888888889,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045118483412322274,0.025402843601895736,0.0,0.0,0.0,0.0,0.00928909952606635,0.0051184834123222745,0.0,0.04861111111111111,21,2,,84
explain,10.501876074665965,36383.69721782159,53.03745950119765,33.17822580645159,16.18819926350245,15.710118619332857,18.81049099836334,16.864897708674306,20.53512274959083,57.00986088379705,6.375,0.07434402332361516,0.04518950437317784,0.08746355685131195,0.10787172011661808,0.02040816326530612,0.10349854227405247,0.06851311953352769,0.2434402332361516,0.12244897959183673,,0.048104956268221574,0.01020408163265306,0.004373177842565598,0.0014577259475218659,0.043731778425655975,2.8021642632598853,0.7915885737767351,0.5068653731717822,0.09146545040178193,0.6741850360845908,0.6604384670132085,6.509001636661211,5.0,3.9207994798729655,15.275,14.5,5.647953169069305,2.188216039279869,2.0,1.4310990337238694,611,260,0.425531914893617,4052,40,False,295.0,0.8688046647230321,5.906705539358601,686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15620280474649406,0.13333333333333333,0.08069039913700107,0.04919093851132686,0.026321467098166126,0.0,0.008414239482200648,0.012944983818770227,0.025889967637540454,0.030612244897959183,18,3,0.018950437317784258,84
human,7.438913086647667,1700.9004846334599,2.9632412624276303,11.39648260700892,20.04694725562567,15.764336091228415,20.85524467198476,18.422095487558046,23.88017621145374,55.88260507203239,5.351351351351352,0.03484320557491289,0.04006968641114982,0.05749128919860627,0.17770034843205576,0.0017421602787456446,0.11149825783972125,0.04529616724738676,0.24738675958188153,0.10975609756097561,0.07142857142857142,0.029616724738675958,0.008710801393728223,0.012195121951219513,0.012195121951219513,0.010452961672473868,2.478993718515606,0.8857102644272724,0.5077947984563356,0.06964585694797804,0.3480278955151637,0.39561871524368014,7.158590308370044,5.0,6.401159981916644,12.27027027027027,12.0,8.31036034815237,2.6145374449339207,2.0,2.506179170997982,454,242,0.5330396475770925,3359,37,True,191.0,0.7491289198606271,5.871080139372823,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10459921156373193,0.09934296977660972,0.09934296977660972,0.09934296977660972,0.09040735873850198,0.07936925098554533,0.022076215505913273,0.02759526938239159,0.01576872536136662,0.07491289198606271,7,3,0.029616724738675958,92
continue,11.472297979107463,96018.6746472504,119.27785670465889,9.780827553779233,21.72914040198935,18.12831436240451,24.07850269268121,21.231447867926192,25.932558782849238,64.345634325064,7.531914893617022,0.06086956521739131,0.06956521739130435,0.08571428571428572,0.10186335403726708,0.018633540372670808,0.09440993788819876,0.10062111801242236,0.25093167701863356,0.12049689440993788,0.012422360248447204,0.049689440993788817,0.01987577639751553,,0.0012422360248447205,0.013664596273291925,2.7667092994588143,0.8094605156789855,0.4398662367109623,0.10175040495968503,0.6788585257271061,0.683049335082372,7.4246196403872755,6.0,4.676334843256336,15.382978723404255,15.0,5.529623093189879,2.6542185338865836,2.0,1.8361494654775543,723,349,0.4827109266943292,5450,47,True,337.0,0.8981366459627329,6.770186335403727,805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03888528839922229,0.017174335709656513,0.0,0.0,0.0,0.0,0.007777057679844459,0.015554115359688918,0.0,0.02608695652173913,26,7,,92
create,12.143263826006883,187824.59970206206,236.8532152611123,18.65149599662874,19.94041493775934,18.271262887879555,22.57444408979679,20.15126396425152,22.941908713692943,61.830301095861266,8.025641025641026,0.058007566204287514,0.02395964691046658,0.09079445145018916,0.08827238335435057,0.015132408575031526,0.10970996216897856,0.07566204287515763,0.2648171500630517,0.16519546027742749,0.034047919293820936,0.04287515762925599,0.008827238335435058,,,0.02269861286254729,2.941142395315511,0.7270899648947883,0.4647060544720282,0.07423380767062882,0.6497302089425686,0.6517949321785489,6.860304287690179,6.0,4.470417708173993,18.53846153846154,18.0,5.908907460497739,2.3983402489626555,2.0,1.7361496995112713,723,360,0.4979253112033195,5030,39,True,331.0,0.9117276166456494,6.343001261034048,793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006606397774687065,0.0,0.0,0.0,0.0,0.0,0.012169680111265646,0.008344923504867872,0.0,0.0416141235813367,21,5,,92
explain,12.882263481042132,393274.6418648455,485.5242492158586,17.250590965745488,19.855408665444376,17.8105813586273,22.43789121554248,19.4844456238541,23.022130013831262,59.82916787288109,7.232558139534884,0.0654320987654321,0.06296296296296296,0.08148148148148149,0.10740740740740741,0.016049382716049384,0.12469135802469136,0.05555555555555555,0.2654320987654321,0.1259259259259259,0.006172839506172839,0.03950617283950617,0.011111111111111112,0.0049382716049382715,0.0012345679012345679,0.03209876543209877,3.077779894247215,0.8201934884786538,0.49849512556507647,0.06545991260187056,0.6752474198029155,0.678490883511741,6.90179806362379,6.0,4.223694551037813,16.813953488372093,16.0,5.815999639940682,2.4481327800829877,2.0,1.632486999201858,723,292,0.40387275242047027,5077,43,False,379.0,0.8888888888888888,6.267901234567901,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23297120193136747,0.1871012243490257,0.16968442834971548,0.1520951888256596,0.13209173995516468,0.13209173995516468,0.009311950336264873,0.006207966890843249,0.008277289187790998,0.02962962962962963,30,5,,92
human,15.556221667336658,5701396.297825508,5817.751324311743,13.053125922645393,23.01381787554499,20.63369373040879,25.42054432553838,24.766286827850443,26.022639714625445,69.49666402430968,10.777777777777779,0.06224489795918367,0.04591836734693878,0.058163265306122446,0.1357142857142857,0.006122448979591836,0.10408163265306122,0.08673469387755102,0.2602040816326531,0.12346938775510204,0.02346938775510204,0.05204081632653061,0.015306122448979591,0.00510204081632653,0.00510204081632653,0.0163265306122449,3.4509767617335316,0.981900228453081,0.4666894502239914,0.06394450658617423,0.6590373301175921,0.6630344627534642,7.328180737217598,6.0,4.855023278044532,23.36111111111111,19.0,12.247795216050969,2.499405469678954,2.0,1.7214633402397348,841,429,0.5101070154577884,6302,36,True,373.0,0.85,6.430612244897959,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024933464070598124,0.0036419666619974785,0.0036419666619974785,0.0036419666619974785,0.0,0.0,0.005603025633842275,0.003501891021151422,0.018069757669141335,0.03469387755102041,14,3,,86
continue,14.637331614266797,2274638.3126258138,2464.396871750611,22.987231182795682,19.38104116945107,17.717124562119437,21.923667462211615,20.656982895783607,24.14868735083532,63.04305887032618,7.958333333333333,0.05850487540628386,0.06717226435536294,0.08884073672806067,0.09209100758396534,0.02275189599133261,0.08125677139761647,0.1105092091007584,0.2221018418201517,0.15059588299024917,0.005417118093174431,0.04550379198266522,0.015167930660888408,,0.0021668472372697724,0.03791982665222102,3.046820563737743,0.6483573928137243,0.4311064116120232,0.07699081717922823,0.7440091143263147,0.7343434296224428,7.0823389021479715,6.0,4.331617485727847,17.458333333333332,18.0,4.8129960061852906,2.386634844868735,2.0,1.4996938073574912,838,372,0.4439140811455847,6020,48,True,409.0,0.9079089924160346,6.522210184182015,923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07218900393758203,0.03835496572845268,0.01604200087501823,0.0,0.0,0.0,0.054542802975061984,0.008750182295464488,0.018958728306839725,0.007583965330444204,21,4,,86
create,8.62581376822951,5573.696560745433,8.946543436188497,22.62873754152821,19.435018138603954,17.971250198000288,21.397072804603454,21.134274455841876,23.15677758318738,60.14767325494121,8.107142857142858,0.060995184590690206,0.038523274478330656,0.08828250401284109,0.08346709470304976,0.016051364365971106,0.10272873194221509,0.08186195826645265,0.23434991974317818,0.1492776886035313,0.02086677367576244,0.04333868378812199,0.014446227929373997,0.0032102728731942215,,0.0449438202247191,3.2740663290000427,0.7043579783636984,0.4640128761230171,0.0672501868879938,0.729255571409508,0.720863768687615,6.87215411558669,5.0,4.426015126012107,20.392857142857142,20.5,4.995278382878073,2.2942206654991244,2.0,1.548159139715511,571,289,0.5061295971978984,3976,28,True,270.0,0.8972712680577849,6.382022471910112,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006628369421122404,0.003977021652673442,0.0,0.03691813804173355,16,5,0.01765650080256822,86
explain,14.715213827830237,2458873.381067905,2678.5113083528377,23.252280996361606,19.33767281672817,18.001758247042904,22.232816728167286,20.237318573185725,23.302140221402208,62.59311193111931,8.044444444444444,0.05991285403050109,0.05664488017429194,0.08387799564270153,0.11437908496732026,0.018518518518518517,0.07952069716775599,0.08823529411764706,0.22875816993464052,0.13398692810457516,0.013071895424836602,0.046840958605664486,0.016339869281045753,,0.0032679738562091504,0.03812636165577342,3.065241041896171,0.8103063132433437,0.4813129765929787,0.07949029594043291,0.7062946097417311,0.7142994105815887,6.928659286592866,6.0,4.589396602944371,18.066666666666666,17.0,5.646631247429253,2.3628536285362856,2.0,1.5848134518681942,813,352,0.43296432964329645,5738,45,True,391.0,0.8671023965141612,6.250544662309368,918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11129874117285846,0.10454405894995394,0.07046361682529935,0.018114829597789376,0.0,0.0,0.007829290758366594,0.006908197727970525,0.005066011667178385,0.029411764705882353,19,3,0.018518518518518517,86
human,7.824922957445693,2502.1933280487165,4.359221825868844,18.371428571428567,20.176326530612247,18.8141640860857,23.53846153846154,20.482464678178964,23.189387755102043,64.76452119309263,8.653846153846153,0.08362369337979095,0.07142857142857142,0.05574912891986063,0.1254355400696864,0.012195121951219513,0.10104529616724739,0.07491289198606271,0.2264808362369338,0.1289198606271777,0.04529616724738676,0.017421602787456445,0.010452961672473868,0.0017421602787456446,0.005226480836236934,0.006968641114982578,3.2683145077233116,1.0063407468585597,0.4560363262751179,0.09060861320180334,0.5755677789449691,0.5715444916859269,6.8979591836734695,6.0,4.5492537982380155,18.846153846153847,17.0,8.26806789676779,2.4081632653061225,2.0,1.6489745403034364,490,279,0.5693877551020409,3453,26,True,206.0,0.818815331010453,6.034843205574913,574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015236160487557136,0.015236160487557136,0.015236160487557136,0.015236160487557136,0.015236160487557136,0.015236160487557136,0.01218892839004571,0.013966480446927373,0.014220416455053326,0.11846689895470383,11,1,0.033101045296167246,51
continue,12.769270548070306,351255.9883156706,457.9608713372498,16.828934169278995,20.932383696994652,17.667102613839358,22.286757238918625,20.120881707149714,23.96685878962536,59.03101413476053,7.023809523809524,0.05084745762711865,0.06649282920469361,0.06388526727509779,0.09517601043024772,0.014341590612777053,0.09256844850065189,0.09778357235984354,0.2529335071707953,0.18513689700130379,,0.04563233376792699,0.007822685788787484,0.002607561929595828,0.002607561929595828,0.02216427640156454,3.203032106044817,1.0431171541801831,0.4221236175554075,0.07452409573326735,0.7034010291099548,0.6714804567396641,7.067723342939481,6.0,4.643147006631383,16.523809523809526,16.0,6.287698099645867,2.548991354466859,2.0,1.9009455761538105,694,271,0.3904899135446686,4978,42,False,355.0,0.9022164276401564,6.490221642764015,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2526891200846412,0.20983953447363782,0.1710456709575031,0.13472050784694056,0.08816787162757891,0.08816787162757891,0.01939693175806736,0.009874801622288838,0.026803032974783987,0.08213820078226858,28,8,,51
create,9.95825786360282,21125.959337130764,27.015293269988188,17.580449274038898,19.77683498542275,16.910915388402213,22.45593002915452,19.848702623906703,25.011137026239066,61.67918367346938,6.58,0.04475703324808184,0.03964194373401535,0.08056265984654731,0.12276214833759591,0.011508951406649617,0.08439897698209718,0.11125319693094629,0.2570332480818414,0.14578005115089515,0.014066496163682864,0.0370843989769821,0.011508951406649617,0.016624040920716114,0.0025575447570332483,0.020460358056265986,2.533425920462667,0.8914317194044091,0.45569990525042764,0.08213757200115479,0.46611155706400775,0.4733087479447325,7.307580174927113,6.0,4.676736761802913,13.72,15.0,6.902289475239358,2.543731778425656,2.0,1.8135335282498477,686,350,0.5102040816326531,5109,50,True,295.0,0.8695652173913043,6.533248081841432,782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055498104102033784,0.02619786280592899,0.02619786280592899,0.02619786280592899,0.02619786280592899,0.02619786280592899,0.0036194415718717684,0.007238883143743537,0.0,0.05370843989769821,14,4,,51
explain,12.605805765209622,298285.32242214336,380.9518804880503,22.849494254090956,18.819275252525255,17.749713136937864,22.05265512265512,19.115054112554112,22.293910533910537,61.769444444444446,7.7,0.07407407407407407,0.08045977011494253,0.08173690932311622,0.11494252873563218,0.024265644955300127,0.10089399744572158,0.07918263090676884,0.23116219667943805,0.13154533844189017,0.001277139208173691,0.03065134099616858,0.011494252873563218,0.001277139208173691,0.002554278416347382,0.034482758620689655,3.058597798481159,0.7854689173450145,0.4530434667103476,0.06290374217573048,0.6640319640819843,0.682314091607144,6.7691197691197695,6.0,4.15414728063823,17.325,18.0,5.997447373674904,2.3434343434343434,2.0,1.5846770904188812,693,301,0.43434343434343436,4781,40,True,350.0,0.8850574712643678,6.106002554278416,783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10467665327000365,0.05389112166605773,0.034344172451589335,0.0,0.0,0.0,0.009864815491413957,0.015527950310559006,0.0175374497625137,0.05108556832694764,24,6,,51
human,9.637826369839024,15333.977086730423,22.063276383784782,9.34985803520729,21.791280065897862,19.287186520377343,23.90881933003844,22.43261394838001,24.86576606260296,65.3733662822625,9.133333333333333,0.08345323741007195,0.0618705035971223,0.06474820143884892,0.11079136690647481,0.008633093525179856,0.09928057553956834,0.09928057553956834,0.22302158273381295,0.14388489208633093,0.04460431654676259,0.02302158273381295,0.011510791366906475,0.0028776978417266188,,0.011510791366906475,3.549511771742974,0.813697960535675,0.4468061499375997,0.07459096922666252,0.6654017927317784,0.6758165636232921,7.164744645799011,6.0,4.660734635233598,20.233333333333334,19.0,5.719459958966599,2.499176276771005,2.0,1.714243839399725,607,345,0.5683690280065898,4433,30,True,267.0,0.8589928057553957,6.384172661870504,695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018665607625099286,0.008737092930897538,0.008737092930897538,0.008737092930897538,0.007148530579825258,0.007148530579825258,0.010325655281969817,0.012907069102462271,0.011914217633042097,0.11079136690647481,17,3,0.011510791366906475,3
