persona,entropy,perplexity,per_word_perplexity,pos_prop_PROPN,pos_prop_ADP,pos_prop_AUX,pos_prop_ADJ,pos_prop_PART,pos_prop_VERB,pos_prop_NOUN,pos_prop_ADV,pos_prop_PUNCT,pos_prop_CCONJ,pos_prop_DET,pos_prop_NUM,pos_prop_PRON,pos_prop_SCONJ,flesch_reading_ease,flesch_kincaid_grade,smog,gunning_fog,automated_readability_index,coleman_liau_index,lix,rix,first_order_coherence,second_order_coherence,token_length_mean,token_length_median,token_length_std,sentence_length_mean,sentence_length_median,sentence_length_std,syllables_per_token_mean,syllables_per_token_median,syllables_per_token_std,n_tokens,n_unique_tokens,proportion_unique_tokens,n_characters,n_sentences,passed_quality_check,n_stop_words,alpha_ratio,mean_word_length,doc_length,symbol_to_word_ratio_#,proportion_ellipsis,proportion_bullet_points,contains_lorem ipsum,duplicate_line_chr_fraction,duplicate_paragraph_chr_fraction,duplicate_ngram_chr_fraction_5,duplicate_ngram_chr_fraction_6,duplicate_ngram_chr_fraction_7,duplicate_ngram_chr_fraction_8,duplicate_ngram_chr_fraction_9,duplicate_ngram_chr_fraction_10,top_ngram_chr_fraction_2,top_ngram_chr_fraction_3,top_ngram_chr_fraction_4,oov_ratio,dependency_distance_mean,dependency_distance_std,prop_adjacent_dependency_relation_mean,prop_adjacent_dependency_relation_std,connectives,connectives_cap,pos_prop_SPACE,file,pos_prop_SYM,pos_prop_X,pos_prop_INTJ
continue,19.200238440041403,218050760.51357672,268535.41935169545,0.04556650246305419,0.09852216748768473,0.07019704433497537,0.10837438423645321,0.04187192118226601,0.14039408866995073,0.23645320197044334,0.02586206896551724,0.08251231527093596,0.03694581280788178,0.04064039408866995,0.003694581280788177,0.046798029556650245,0.022167487684729065,30.681222260221944,14.024378704970363,16.253228859978986,18.518939048487614,16.87324289405685,17.88552667578659,61.75562395500836,8.416666666666666,0.8599832671029227,0.8676024640307707,5.976744186046512,6.0,3.086222118489688,20.305555555555557,19.0,5.680470659512313,1.838577291381669,1.0,1.0532680692468508,731,366,0.5006839945280438,4464,36,True,323.0,0.9174876847290641,5.497536945812808,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010017337699865151,0.0,0.0,0.0,0.0,0.0,0.009246773261413986,0.012329031015218648,0.0,0.0024630541871921183,2.638620698074096,0.34143573072496547,0.45486011947084776,0.071441098604885,23,10,,15,,,
create,13.892702717803136,1080249.637045736,1733.9480530429148,0.0754414125200642,0.11075441412520064,0.03691813804173355,0.12199036918138041,0.03210272873194221,0.09951845906902086,0.22150882825040127,0.033707865168539325,0.08186195826645265,0.03691813804173355,0.06420545746388442,0.011235955056179775,0.03531300160513644,0.02086677367576244,40.923558792184735,13.145908348134991,15.328187801962898,17.107467140319716,16.416820603907638,16.076802841918298,59.28731793960924,8.28,0.8471560478210449,0.8434063455332881,5.644760213143872,5.0,2.8896065490342493,22.52,19.0,9.047076875985967,1.6909413854351687,1.0,0.9667875436961516,563,311,0.5523978685612788,3246,25,True,239.0,0.8956661316211878,5.210272873194222,623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007139079851930196,0.0,0.0,0.016051364365971106,2.7106139396237694,0.36344077798677665,0.4597027836701447,0.058018626841250275,20,6,0.016051364365971106,15,0.0016051364365971107,,
explain,19.73373609120263,371751467.63401246,457258.8777786131,0.04920049200492005,0.12792127921279212,0.04059040590405904,0.1070110701107011,0.01845018450184502,0.12054120541205413,0.25338253382533826,0.02706027060270603,0.08733087330873308,0.02706027060270603,0.07257072570725707,0.0012300123001230013,0.041820418204182044,0.025830258302583026,39.34040816326532,12.989115646258501,14.916120743173398,16.508843537414965,15.894571428571432,16.278476190476187,58.41496598639456,7.857142857142857,0.852171943468206,0.8427550467577848,5.695238095238095,6.0,2.9267086603839543,21.0,21.0,7.745966692414834,1.727891156462585,1.0,0.9601432937929991,735,332,0.45170068027210886,4271,35,True,306.0,0.9126691266912669,5.253382533825338,813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09603841536614646,0.04441776710684274,0.01520608243297319,0.01520608243297319,0.01520608243297319,0.0,0.012004801920768308,0.010404161664665866,0.0078031212484993995,0.0,2.8049892038331237,0.6599365646684832,0.4723149679147171,0.06553781026340863,22,7,,15,,,
human,19.561601230062966,312964783.7091007,503158.8162525735,0.05787781350482315,0.12540192926045016,0.06591639871382636,0.11093247588424437,0.017684887459807074,0.08038585209003216,0.1945337620578778,0.05305466237942122,0.10610932475884244,0.03697749196141479,0.08681672025723473,0.00482315112540193,0.04983922829581994,0.00964630225080386,58.270238906662996,10.415669077757688,12.367839424501923,13.426317985811657,12.652409236333291,12.080723327305606,49.29816386145501,5.961538461538462,0.817313289642334,0.8018940389156342,4.978300180831827,4.0,2.814885388565485,21.26923076923077,21.0,9.76082315376389,1.5009041591320071,1.0,0.8422066382758678,553,264,0.47739602169981915,2823,26,True,292.0,0.8890675241157556,4.538585209003215,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010483401281304601,0.0,0.0,0.0,2.917768860262551,0.7103732922251623,0.4473657223843952,0.05476127703542894,16,3,,14,,,
continue,16.76111833602903,19022220.161988825,30194.000257125117,0.0380952380952381,0.10793650793650794,0.05238095238095238,0.09206349206349207,0.025396825396825397,0.13174603174603175,0.21428571428571427,0.05714285714285714,0.10317460317460317,0.03650793650793651,0.05238095238095238,0.0015873015873015873,0.05555555555555555,0.012698412698412698,47.24773041474654,11.156947004608298,13.841267079932383,15.011520737327192,14.121240207373276,15.667928571428575,54.135944700460826,6.516129032258065,0.8435553252696991,0.8394528154669136,5.630357142857143,5.0,3.075967887328727,18.06451612903226,17.0,6.852997855287755,1.6696428571428572,1.0,0.967216116132337,560,316,0.5642857142857143,3226,31,True,252.0,0.8761904761904762,5.12063492063492,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008792965627498001,0.0,0.0,0.01746031746031746,2.5075134285217833,0.3351549546578898,0.4702147866597813,0.06024686552885218,19,7,0.01746031746031746,14,0.0015873015873015873,,
create,15.94896697350684,8444002.41123936,12255.446170158722,0.06095791001451379,0.09579100145137881,0.04354136429608128,0.11465892597968069,0.02467343976777939,0.12481857764876633,0.22060957910014514,0.06386066763425254,0.08853410740203194,0.018867924528301886,0.06095791001451379,0.002902757619738752,0.03918722786647315,0.018867924528301886,40.94672043010755,12.68225806451613,14.743456460863428,16.26666666666667,16.107381720430105,16.729483870967737,58.73118279569893,7.866666666666666,0.8337925775297756,0.8251585790089199,5.775806451612903,5.0,3.1123679131900768,20.666666666666668,20.0,6.803593821568781,1.7129032258064516,1.0,1.0071492619249869,620,373,0.6016129032258064,3660,30,True,251.0,0.8896952104499274,5.312046444121916,689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008934869503879615,0.0,0.0,0.0,0.0,0.0,0.009169997648718552,0.0,0.0,0.020319303338171262,2.5823624969114616,0.3024782828669627,0.46084939969226413,0.0794202208707603,26,4,0.020319303338171262,14,,,0.001451378809869376
explain,15.491039583076107,5341620.252983537,8587.813911549094,0.07717041800643087,0.12540192926045016,0.03858520900321544,0.10771704180064309,0.01929260450160772,0.11736334405144695,0.22508038585209003,0.04823151125401929,0.09163987138263666,0.03858520900321544,0.05627009646302251,0.003215434083601286,0.022508038585209004,0.011254019292604502,48.006005291005295,11.716031746031746,13.4425600293877,14.582010582010582,15.75372751322751,16.24685714285715,59.847883597883595,8.11111111111111,0.8391381227053128,0.8311028242111206,5.692857142857143,5.0,2.9097040315159903,20.74074074074074,19.0,10.623498037954084,1.6285714285714286,1.0,0.8911698342456323,560,306,0.5464285714285714,3254,27,True,225.0,0.8858520900321544,5.231511254019293,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008711721224920803,0.00791974656810982,0.0,0.017684887459807074,2.618509115185861,0.6728508531580445,0.5201519670206788,0.06400754771273036,24,3,0.017684887459807074,14,,,
human,14.178378826339733,1437446.4896072317,2774.993223179984,0.06177606177606178,0.0945945945945946,0.05791505791505792,0.09073359073359073,0.023166023166023165,0.07915057915057915,0.21042471042471042,0.04247104247104247,0.13320463320463322,0.017374517374517374,0.0945945945945946,0.0444015444015444,0.032818532818532815,0.009652509652509652,67.65081081081082,7.762754182754183,11.27995839037828,11.477992277992279,9.57120656370656,11.137387387387385,42.884169884169886,4.285714285714286,0.7467901861226117,0.7105655188743885,4.898648648648648,4.0,2.784464296250316,15.857142857142858,14.0,7.288514867899485,1.454954954954955,1.0,0.794263071532205,444,245,0.5518018018018018,2260,28,True,213.0,0.8436293436293436,4.362934362934363,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018109380659181457,0.017385005432814196,0.0,0.02895752895752896,2.5254633786769034,0.6426307735345234,0.4430786437722233,0.06869155916481931,10,3,,28,0.003861003861003861,0.003861003861003861,
continue,13.729462041180637,917549.7135793037,1509.1278183870127,0.044407894736842105,0.10197368421052631,0.02138157894736842,0.13157894736842105,0.01644736842105263,0.11513157894736842,0.2598684210526316,0.04111842105263158,0.09539473684210527,0.03618421052631579,0.05756578947368421,0.011513157894736841,0.03782894736842105,0.014802631578947368,30.00214247093811,14.116796431467968,15.95041315860864,18.045525817788594,17.373513111651796,18.51518248175182,64.63936198972695,9.0,0.818080335855484,0.8230326557159424,6.083941605839416,6.0,3.156541893673697,20.296296296296298,19.0,7.8778395929943414,1.8467153284671534,1.0,1.0315498293097525,548,288,0.5255474452554745,3396,27,True,201.0,0.8865131578947368,5.5855263157894735,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03211009174311927,0.019877675840978593,0.0,0.0,0.0,0.0,0.006880733944954129,0.0045871559633027525,0.0,0.044407894736842105,2.705607177037342,0.679354767849593,0.45902333461122957,0.06455710456380515,19,3,0.014802631578947368,28,,,
create,13.885674274024414,1072683.782442094,1678.6913653240908,0.06259780907668232,0.09859154929577464,0.03755868544600939,0.09702660406885759,0.017214397496087636,0.12363067292644757,0.24882629107981222,0.054773082942097026,0.11737089201877934,0.028169014084507043,0.06103286384976526,0.006259780907668232,0.03129890453834116,0.01564945226917058,39.164452146690536,12.756357653973936,14.656154480655498,16.143138257091746,17.553609762330694,18.923005366726297,65.40256836187069,9.071428571428571,0.8022622764110565,0.7816604003310204,6.15742397137746,6.0,3.155523507372306,19.964285714285715,20.0,7.580436016752706,1.742397137745975,1.0,0.9873123451920126,559,334,0.5974955277280859,3525,28,True,204.0,0.8763693270735524,5.516431924882629,639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00979671809943669,0.0,0.0,0.010954616588419406,2.8825757818741446,0.8392888890799732,0.4527382323973602,0.07240765915962467,12,5,,28,,,
explain,16.31738848546903,12205393.296104958,18864.595511754185,0.04945904173106646,0.10664605873261206,0.0401854714064915,0.11128284389489954,0.02627511591962906,0.10664605873261206,0.23647604327666152,0.03863987635239567,0.10973724884080371,0.02009273570324575,0.0695517774343122,0.03400309119010819,0.03554868624420402,0.010819165378670788,51.230375180375205,10.382161295494633,13.270656990019738,14.209587942921274,13.535247715247714,15.403174603174602,54.74795574795574,6.454545454545454,0.7774547189474106,0.7585244380658672,5.599647266313933,5.0,2.9844157031122234,17.181818181818183,16.0,7.254902398752653,1.6331569664902998,1.0,0.9004179404171226,567,314,0.5537918871252204,3267,33,True,238.0,0.8701700154559505,5.049459041731066,647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01934640522875817,0.01934640522875817,0.0,0.0,0.0,0.0,0.009150326797385621,0.0,0.0,0.021638330757341576,2.544419158691722,0.6112912045933192,0.4678466601172765,0.07021792496721108,16,2,,28,0.00463678516228748,,
human,20.768809083518047,1046596265.3356186,1585751.9171751798,0.021212121212121213,0.1303030303030303,0.06818181818181818,0.07272727272727272,0.022727272727272728,0.08787878787878788,0.1893939393939394,0.06666666666666667,0.12121212121212122,0.03636363636363636,0.08333333333333333,0.00909090909090909,0.07272727272727272,0.013636363636363636,75.0583720930233,6.054418604651165,9.28931273417019,8.795636962337928,7.597714344515332,9.98392920353982,37.033340193455444,3.13953488372093,0.6909707976239068,0.6898491975010895,4.768141592920354,4.0,2.708435380443835,13.13953488372093,12.0,6.181673572404148,1.4,1.0,0.7707024723490614,565,291,0.5150442477876106,2800,43,True,312.0,0.8666666666666667,4.242424242424242,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014484356894553883,0.0,0.0,0.0,0.0,0.0,0.006952491309385863,0.015063731170336037,0.013035921205098494,0.0,2.312771613996613,0.5775440557804944,0.4668579051425456,0.09697410428685317,29,6,,10,,,0.004545454545454545
continue,16.471250514995567,14235515.833094783,20873.19037110672,0.02346041055718475,0.1187683284457478,0.030791788856304986,0.10703812316715543,0.026392961876832845,0.1348973607038123,0.22140762463343108,0.04838709677419355,0.08504398826979472,0.036656891495601175,0.07038123167155426,,0.05571847507331378,0.021994134897360705,39.477592891760935,13.055645925018105,15.036891161455074,16.68009581638906,16.63498245223107,17.010339256865908,60.60169349896942,8.379310344827585,0.8276053837367466,0.8237130222497163,5.815831987075929,5.0,3.1589565071551697,21.344827586206897,21.0,7.70703155015607,1.7221324717285944,1.0,1.0233199992672637,619,374,0.6042003231017771,3670,29,True,270.0,0.8973607038123167,5.381231671554252,682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008440797186400938,0.0,0.0,0.017595307917888565,2.655110947977151,0.41750106727779807,0.49108701480189104,0.0713839742392263,20,4,0.017595307917888565,10,,,0.001466275659824047
create,18.649873475291745,125758439.15787931,166788.3808459938,0.07559681697612732,0.11140583554376658,0.03183023872679045,0.07824933687002653,0.03183023872679045,0.11936339522546419,0.22546419098143236,0.03183023872679045,0.1259946949602122,0.026525198938992044,0.06631299734748011,0.002652519893899204,0.04907161803713528,0.005305039787798408,41.36458333333334,12.520462962962966,13.911672136322576,15.13703703703704,14.948888888888895,15.513827160493829,59.13888888888889,7.875,0.8008952775309163,0.7823926250139872,5.574074074074074,5.0,3.082818887124141,20.25,21.0,6.777720855862979,1.712962962962963,1.0,1.0172972476057736,648,350,0.5401234567901234,3729,32,True,269.0,0.8554376657824934,4.945623342175066,754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04783808647654094,0.014719411223551058,0.0,0.0,0.0,0.0,0.006209751609935602,0.0036798528058877645,0.0,0.023872679045092837,2.6651835400601325,0.43785272762113986,0.47812330645171286,0.05300808113685739,14,3,0.01856763925729443,10,,,
explain,17.98893213192615,64937260.063032195,88350.01369120026,0.03537414965986395,0.12653061224489795,0.036734693877551024,0.0653061224489796,0.024489795918367346,0.1401360544217687,0.22585034013605443,0.04625850340136054,0.08843537414965986,0.034013605442176874,0.061224489795918366,0.009523809523809525,0.06802721088435375,0.0380952380952381,41.63152941176472,12.158498599439778,14.181244678749007,15.480611937082527,15.939120879120885,17.465098039215686,59.66683904330963,7.714285714285714,0.8437888394383823,0.844328118093086,5.923076923076923,5.0,3.1013734424246553,18.942857142857143,18.0,5.766617513848167,1.7254901960784315,1.0,0.9732773509848476,663,298,0.4494720965309201,4006,35,True,311.0,0.908843537414966,5.450340136054422,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07084585659081151,0.07084585659081151,0.0425075139544869,0.019321597252039503,0.0,0.0,0.012881064834693002,0.01824817518248175,0.0,0.0013605442176870747,2.6638478241596433,0.503797024034079,0.47731558319359624,0.07962607424272379,24,6,,10,,,
human,29.488364762855525,6406695702084.966,7239204183.146854,0.031638418079096044,0.07231638418079096,0.07005649717514124,0.059887005649717516,0.04067796610169491,0.12768361581920903,0.15480225988700566,0.06666666666666667,0.14689265536723164,0.030508474576271188,0.059887005649717516,0.007909604519774011,0.10282485875706214,0.022598870056497175,74.48306027164688,5.839550084889645,9.370254747372087,8.775247050629053,6.589369204649341,9.242699055330633,34.89358321361717,2.7419354838709675,0.6443785435081647,0.638841521491607,4.680161943319838,4.0,2.509683911192453,11.951612903225806,11.0,7.675741887764038,1.4210526315789473,1.0,0.7516348164932687,741,351,0.47368421052631576,3631,62,True,429.0,0.8451977401129943,4.102824858757062,885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015978695073235686,0.010652463382157125,0.0,0.0011299435028248588,2.3041985086383012,0.8550016421152623,0.3972075424442837,0.09648314710837345,24,13,,38,,,0.005649717514124294
continue,17.750962738030324,51185289.692273356,73331.3605906495,0.02005730659025788,0.11031518624641834,0.05157593123209169,0.07449856733524356,0.03151862464183381,0.12177650429799428,0.23782234957020057,0.04727793696275072,0.10458452722063037,0.03868194842406877,0.054441260744985676,0.0057306590257879654,0.06876790830945559,0.01862464183381089,51.29786104368935,10.902069174757283,13.378266749667993,14.391666666666666,13.437706310679609,14.141488673139154,53.6167071197411,6.625,0.7907702124887898,0.7934705684582393,5.352750809061488,5.0,2.997598910655996,19.3125,20.0,6.207039854068927,1.6067961165048543,1.0,0.9238405278461578,618,342,0.5533980582524272,3399,32,True,296.0,0.8796561604584527,4.869627507163324,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023523523523523524,0.012012012012012012,0.0,0.0,0.0,0.0,0.0075075075075075074,0.0037537537537537537,0.0,0.014326647564469915,2.760355564042675,0.4885382576428866,0.4487904334046927,0.06746971498865063,22,3,0.014326647564469915,38,,,
create,16.296984145445514,11958873.886965515,14986.05750246305,0.046365914786967416,0.09649122807017543,0.041353383458646614,0.10150375939849623,0.016290726817042606,0.11027568922305764,0.24561403508771928,0.047619047619047616,0.10526315789473684,0.02506265664160401,0.05012531328320802,0.008771929824561403,0.05639097744360902,0.03132832080200501,34.27951187622577,15.223796033994336,15.705129121369687,18.000348659838746,19.199401830464147,16.882436260623226,66.24733057310962,10.615384615384615,0.7916550326347351,0.8066494340697924,5.743626062322946,5.0,3.050703795936093,27.153846153846153,25.5,10.461255652285972,1.7138810198300283,1.0,0.9552330641298447,706,421,0.5963172804532578,4155,26,True,279.0,0.8709273182957393,5.206766917293233,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055900621118012426,0.014906832298136646,0.0,0.016290726817042606,3.043649269533586,0.6498470790895718,0.46334372448714944,0.05731721412460127,23,10,0.016290726817042606,38,0.0012531328320802004,,
explain,21.991555613825994,3554767914.5107603,3989638.5123577556,0.030303030303030304,0.11335578002244669,0.04489337822671156,0.08080808080808081,0.025813692480359147,0.143658810325477,0.22109988776655443,0.05723905723905724,0.07968574635241302,0.031425364758698095,0.06509539842873176,0.005611672278338945,0.050505050505050504,0.037037037037037035,38.68101748807632,13.342943826179123,14.74598764896384,16.32162162162162,16.46018879173291,16.39401960784313,61.14719130895601,8.621621621621621,0.8638363513681624,0.8547431264604841,5.703431372549019,5.0,2.951451618620061,22.054054054054053,19.0,7.763204778280075,1.7230392156862746,1.0,0.9164929844897847,816,368,0.45098039215686275,4732,37,True,359.0,0.9046015712682379,5.310886644219978,891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04385646973541138,0.023921710764769843,0.014498006524102935,0.0,0.0,0.0,0.043494019572308806,0.014135556361000362,0.007611453425154041,0.013468013468013467,2.8070774181288005,0.5680073820648581,0.47499939250028517,0.06441171061724556,26,4,0.013468013468013467,38,,,
human,24.180842551855992,31739968254.02711,45999953.99134364,0.015942028985507246,0.09565217391304348,0.06811594202898551,0.06521739130434782,0.04927536231884058,0.13623188405797101,0.16521739130434782,0.043478260869565216,0.0927536231884058,0.03768115942028986,0.07971014492753623,0.010144927536231883,0.12173913043478261,0.017391304347826087,77.72749350649353,6.790233766233765,9.534367207540994,9.897142857142859,7.555714285714284,7.718181818181815,36.75584415584416,3.3714285714285714,0.7915349164429832,0.7786164446310564,4.285714285714286,4.0,2.4737958784502565,17.6,15.0,8.336494638464231,1.3149350649350648,1.0,0.6483027258579636,616,269,0.4366883116883117,2725,35,True,386.0,0.8985507246376812,3.949275362318841,690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009378663540445486,0.0,0.0,0.0,0.0,0.0,0.008792497069167644,0.013188745603751465,0.0,0.0,2.516767399027533,0.5094063083649731,0.44625468620681635,0.06620585625169699,17,3,,39,0.0014492753623188406,,
